"","x"
"1",121.8339
"2",100.2159
"3",242.42445
"4",129.50815
"5",100.60475
"6",213.5157
"7",309.35505
"8",74.7866499999999
"9",117.46065
"10",302.3418
"11",53.7182500000001
"12",138.53705
"13",157.3434
"14",87.4765
"15",73.3191000000001
"16",94.7701500000001
"17",157.9722
"18",157.8617
"19",339.28895
"20",286.1229
"21",93.81095
"22",197.1266
"23",94.31805
"24",210.86945
"25",199.3118
"26",242.33705
"27",78.6116999999999
"28",74.21495
"29",51.2352
"30",64.57935
"31",80.2997
"32",78.1791000000001
"33",89.66095
"34",118.40395
"35",145.8588
"36",147.1422
"37",248.61885
"38",84.51325
"39",40.2167
"40",91.4261
"41",104.654
"42",184.80295
"43",268.40255
"44",89.9903
"45",201.439
"46",144.57565
"47",160.41255
"48",172.41825
"49",197.2633
"50",113.5431
"51",106.994
"52",82.8857
"53",105.921
"54",156.18115
"55",103.86235
"56",61.97365
"57",71.2434
"58",68.9444
"59",87.23035
"60",108.45545
"61",134.0496
"62",144.39275
"63",171.7589
"64",115.3048
"65",154.5516
"66",186.9354
"67",112.35505
"68",129.36845
"69",179.86165
"70",204.01895
"71",228.3036
"72",240.4161
"73",174.59874047619
"74",180.6478
"75",221.6682
"76",279.5319
"77",266.5565
"78",222.1233
"79",263.64005
"80",267.97235
"81",315.7224
"82",300.0292
"83",255.7776
"84",306.07345
"85",389.7175
"86",332.12135
"87",316.9205
"88",298.1051
"89",336.705
"90",427.9484
"91",318.87235
"92",329.30855
"93",360.9105
"94",376.6735
"95",338.1912
"96",262.20785
"97",302.37875
"98",303.11255
"99",336.18735
"100",430.62175
"101",368.57935
"102",346.43105
"103",362.26535
"104",327.74715
"105",297.1318
"106",296.7653
"107",384.1419
"108",404.80805
"109",366.21425
"110",341.64095
"111",315.62845
"112",316.6351
"113",317.46685
"114",260.0435
"115",195.75825
"116",242.9974
"117",395.6433
"118",443.49745
"119",440.8409
"120",417.55255
"121",339.04825
"122",298.49475
"123",332.28375
"124",342.02375
"125",244.85235
"126",217.17185
"127",242.37555
"128",241.54405
"129",240.09855
"130",186.26805
"131",470.75085
"132",438.6714
"133",418.321
"134",396.0748
"135",265.56385
"136",337.74605
"137",342.59075
"138",353.79885
"139",320.21125
"140",332.85485
"141",318.9898
"142",217.0195
"143",280.35365
"144",289.91185
"145",313.518
"146",235.4861
"147",203.7254
"148",216.42255
"149",202.51165
"150",434.7619
"151",455.59945
"152",432.41915
"153",428.9291
"154",349.8965
"155",381.2205
"156",396.062
"157",370.0433
"158",346.1059
"159",331.6093
"160",360.17725
"161",335.5712
"162",334.62585
"163",331.0779
"164",292.6772
"165",273.2859
"166",257.28245
"167",186.22165
"168",148.47015
"169",104.2325
"170",404.7896
"171",427.304100000001
"172",414.40665
"173",403.7908
"174",397.12995
"175",442.2212
"176",391.3175
"177",343.56355
"178",350.2164
"179",365.51265
"180",363.0382
"181",402.0032
"182",353.50745
"183",326.52995
"184",284.59485
"185",276.3407
"186",211.13515
"187",204.93025
"188",140.2366
"189",409.37825
"190",456.3055
"191",408.6707
"192",423.88865
"193",395.18705
"194",391.05335
"195",398.8605
"196",383.8849
"197",355.2021
"198",192.4714
"199",349.051
"200",370.6015
"201",393.11135
"202",350.40285
"203",382.4274
"204",277.05115
"205",216.9455
"206",186.21205
"207",154.25045
"208",421.32615
"209",373.36735
"210",544.2358
"211",438.9947
"212",406.0148
"213",460.88105
"214",415.91715
"215",371.6534
"216",372.78745
"217",312.0305
"218",368.23945
"219",357.34125
"220",363.74975
"221",414.92315
"222",369.9982
"223",362.1282
"224",319.7722
"225",223.99785
"226",236.95545
"227",160.4071
"228",152.71335
"229",409.8095
"230",459.53395
"231",388.29195
"232",446.2324
"233",412.24155
"234",420.13145
"235",399.5527
"236",294.4612
"237",361.21105
"238",348.95355
"239",350.7728
"240",412.32175
"241",398.94445
"242",401.46295
"243",450.12145
"244",388.4349
"245",341.98925
"246",279.3408
"247",228.62655
"248",207.77375
"249",174.1239
"250",166.95145
"251",119.2837
"252",318.90275
"253",447.0088
"254",443.957
"255",380.5735
"256",443.9058
"257",373.83965
"258",381.1761
"259",375.59665
"260",400.17165
"261",415.3689
"262",421.81625
"263",480.43625
"264",444.13035
"265",396.10915
"266",326.89295
"267",264.35525
"268",225.61175
"269",181.5881
"270",161.59485
"271",165.4586
"272",240.5066
"273",396.31325
"274",348.79685
"275",358.192
"276",376.0753
"277",412.19835
"278",438.97475
"279",420.13805
"280",435.2914
"281",453.1354
"282",402.62365
"283",491.4748
"284",314.8417
"285",300.23945
"286",219.2674
"287",222.00925
"288",185.2793
"289",161.1675
"290",299.70155
"291",245.6027
"292",337.2923
"293",297.1551
"294",407.2304
"295",401.8532
"296",409.4289
"297",475.73655
"298",467.6421
"299",407.0722
"300",398.47845
"301",410.60035
"302",322.6347
"303",265.83995
"304",311.81135
"305",196.18985
"306",159.5225
"307",325.0745
"308",327.41795
"309",321.04795
"310",358.74845
"311",430.8176
"312",418.867
"313",377.76705
"314",418.8116
"315",413.4355
"316",390.9616
"317",368.77385
"318",313.7844
"319",296.4762
"320",266.3077
"321",200.4066
"322",170.15225
"323",301.1817
"324",259.5412
"325",408.20875
"326",428.0722
"327",446.29955
"328",377.688
"329",405.94345
"330",397.3451
"331",380.74
"332",327.5214
"333",360.8038
"334",334.74575
"335",297.0779
"336",282.1691
"337",208.54005
"338",340.77055
"339",342.25165
"340",391.6626
"341",422.49845
"342",326.9664
"343",368.87325
"344",434.37095
"345",362.91015
"346",313.5709
"347",412.83945
"348",364.91315
"349",314.29845
"350",263.2838
"351",208.97895
"352",347.9004
"353",332.14475
"354",373.82295
"355",402.49345
"356",396.04655
"357",383.74855
"358",400.20135
"359",177.2764
"360",367.9692
"361",389.5499
"362",323.0738
"363",282.82095
"364",270.3446
"365",178.96795
"366",293.1504
"367",380.8528
"368",400.6199
"369",367.7344
"370",365.79665
"371",347.5503
"372",353.53365
"373",360.19605
"374",341.2846
"375",220.50745
"376",185.1828
"377",269.55485
"378",384.5411
"379",283.4418
"380",334.2801
"381",360.03695
"382",379.8448
"383",345.32745
"384",362.9387
"385",261.10135
"386",386.00225
"387",287.54115
"388",354.0651
"389",381.7828
"390",367.274
"391",369.68015
"392",333.2453
"393",317.74985
"394",334.2974
"395",298.14315
"396",382.23775
"397",358.03575
"398",357.6739
"399",294.292
"400",289.9395
"401",355.1675
"402",352.69005
"403",364.56405
"404",351.4169
"405",146.39435
"406",281.1518
"407",305.79935
"408",330.42815
"409",376.35285
"410",327.7761
"411",351.2882
"412",164.78585
"413",153.5823
"414",290.5546
"415",304.8088
"416",317.6287
"417",345.286
"418",283.31605
"419",155.84085
"420",161.44665
"421",164.139066063349
"422",279.79415
"423",291.0297
"424",365.5782
"425",329.68045
"426",256.904
"427",291.0102
"428",307.36525
"429",201.6118
"430",182.4056
"431",242.907889240359
"432",266.4753
"433",163.11025
"434",282.50855
"435",312.78655
"436",203.55155
"437",329.2827
"438",202.140063636364
"439",264.3679
"440",206.1417
"441",293.48105
"442",267.2641
"443",160.35315
"444",248.9906
"445",312.781754129455
"446",303.936
"447",242.2806
"448",232.335576713483
"449",146.408519363969
"450",267.56185
"451",257.19165
"452",335.0687
"453",275.00945
"454",335.4948
"455",321.57885
"456",188.80045
"457",224.48525
"458",271.9118
"459",340.12955
"460",342.8385
"461",302.81135
"462",299.9364
"463",327.41395
"464",181.06795
"465",176.3477
"466",195.88645
"467",284.1528
"468",317.5737
"469",293.54655
"470",194.12135
"471",314.4688
"472",154.98935
"473",236.586916666667
"474",163.09065
"475",295.5546
"476",310.427305882353
"477",325.94585
"478",181.46555
"479",159.7447
"480",137.893193996354
"481",247.7426
"482",226.9329
"483",244.800692857143
"484",278.625928571429
"485",185.0916
"486",144.17045
"487",167.789708658009
"488",219.3167
"489",172.41645
"490",223.488757142857
"491",209.30885
"492",171.1477
"493",150.7183
"494",140.09315
"495",158.28045
"496",217.770106479434
"497",171.9417
"498",167.285642857143
"499",154.90365
"500",152.99825
"501",109.06245
"502",164.012342241092
"503",259.727777777778
"504",178.77595
"505",161.2679
"506",151.0074
"507",157.82545
"508",167.00175
"509",149.666681579531
"510",185.308695721047
"511",224.62695
"512",57.237
"513",34.1838
"514",39.9546
"515",61.1618
"516",57.5827
"517",54.87715
"518",35.98955
"519",37.44935
"520",40.5669
"521",31.82225
"522",35.62705
"523",41.7625
"524",34.8422
"525",41.40035
"526",26.9652
"527",67.3429
"528",43.64985
"529",44.6482499999999
"530",198.581633333333
"531",127.9073
"532",51.2046
"533",34.9027
"534",39.0098
"535",62.9538
"536",60.8191500000001
"537",47.06105
"538",40.139
"539",40.27825
"540",52.50175
"541",65.88565
"542",121.47285
"543",82.55835
"544",83.834
"545",74.78625
"546",40.128
"547",34.8458
"548",18.22315
"549",23.66585
"550",39.88815
"551",68.60055
"552",50.5969
"553",57.9287
"554",75.1874
"555",70.35875
"556",76.068
"557",46.90095
"558",42.35825
"559",27.5224
"560",62.85185
"561",60.5841
"562",58.96565
"563",33.43035
"564",31.0937
"565",113.0757
"566",55.73365
"567",48.1826
"568",29.0874
"569",46.5571500000001
"570",42.9269
"571",38.09675
"572",38.22975
"573",50.76745
"574",56.8670499999999
"575",44.40905
"576",43.4264
"577",37.11325
"578",64.00345
"579",48.9838
"580",49.477
"581",43.0857
"582",56.0542
"583",39.91365
"584",48.9448
"585",59.0176
"586",54.9465
"587",48.5608
"588",62.03115
"589",40.7612
"590",35.7537
"591",39.1762
"592",34.69385
"593",86.6770500000001
"594",38.9352
"595",42.32375
"596",37.23985
"597",49.385
"598",43.0468
"599",116.9701
"600",48.27135
"601",57.5009
"602",63.61715
"603",44.13715
"604",59.17565
"605",45.20865
"606",45.12825
"607",56.9609
"608",33.63345
"609",43.22485
"610",57.8504
"611",36.8522
"612",30.1416
"613",114.350179545455
"614",47.7587142857143
"615",75.59355
"616",53.2322
"617",42.94935
"618",51.9123
"619",61.608
"620",73.0984
"621",115.6511
"622",57.5604000000001
"623",58.48995
"624",57.2364
"625",80.11305
"626",76.3198
"627",88.0841500000001
"628",68.4069
"629",82.5091
"630",62.93635
"631",67.33955
"632",89.97145
"633",89.7195
"634",56.1238
"635",48.2872
"636",37.36645
"637",47.0598
"638",48.7536
"639",61.79725
"640",53.5094
"641",94.9531
"642",56.38965
"643",58.5522000000001
"644",60.65725
"645",64.1468999999999
"646",95.4074499999999
"647",81.5412
"648",70.0116
"649",84.8832
"650",118.12985
"651",81.4774
"652",52.7242
"653",45.9454
"654",60.3164
"655",63.6635
"656",61.2484
"657",90.75405
"658",87.44305
"659",148.10755
"660",100.1453
"661",115.42705
"662",48.9139
"663",49.0305
"664",77.8720999999999
"665",94.5876500000001
"666",81.2249500000001
"667",86.46945
"668",112.38475
"669",78.14615
"670",98.62575
"671",103.5269
"672",41.0764
"673",114.22545
