"","x"
"1",170.827
"2",139.971
"3",239.4234
"4",101.90785
"5",105.4899
"6",133.41005
"7",273.58965
"8",123.45225
"9",154.8326
"10",275.37155
"11",97.0047999999999
"12",152.16445
"13",265.6421
"14",148.207
"15",71.65435
"16",198.08805
"17",143.0096
"18",248.6042
"19",291.82595
"20",333.84395
"21",112.9179
"22",186.34325
"23",99.5155
"24",162.025
"25",129.9131
"26",145.367
"27",98.0953
"28",88.4186499999999
"29",64.0655
"30",120.44975
"31",103.73885
"32",126.6133
"33",134.43395
"34",116.95985
"35",171.32525
"36",76.0691999999999
"37",257.46405
"38",114.616
"39",71.4292
"40",96.21625
"41",168.4539
"42",185.55495
"43",129.22025
"44",142.2721
"45",76.7747
"46",156.9878
"47",157.4717
"48",145.5133
"49",162.441
"50",125.47685
"51",114.95735
"52",99.95815
"53",140.21515
"54",150.0162
"55",110.9527
"56",59.50295
"57",77.5783
"58",70.71805
"59",90.242
"60",111.2865
"61",123.6596
"62",158.42285
"63",143.6756
"64",141.687
"65",154.51045
"66",165.0709
"67",163.62995
"68",130.6109
"69",192.9989
"70",190.3297
"71",199.94005
"72",197.84045
"73",156.731720454545
"74",158.7761
"75",249.87145
"76",273.4416
"77",245.9151
"78",200.8281
"79",239.0758
"80",178.16785
"81",274.6068
"82",246.655
"83",265.71585
"84",275.26465
"85",303.35335
"86",330.8722
"87",300.53555
"88",267.93025
"89",304.6452
"90",425.9116
"91",244.78735
"92",313.8145
"93",298.44665
"94",398.13895
"95",251.22065
"96",252.1583
"97",264.60155
"98",245.72635
"99",231.64015
"100",421.70495
"101",365.6418
"102",336.63805
"103",315.1389
"104",311.143
"105",261.38915
"106",264.9143
"107",361.2953
"108",394.71105
"109",349.56855
"110",334.52345
"111",281.2942
"112",274.1684
"113",292.63325
"114",261.29375
"115",171.1062
"116",155.3667
"117",382.2424
"118",453.38725
"119",417.2296
"120",318.2033
"121",330.0431
"122",290.09225
"123",307.4188
"124",310.7054
"125",229.33285
"126",207.51455
"127",175.3597
"128",185.86775
"129",203.7532
"130",169.62215
"131",449.1625
"132",435.38785
"133",375.5157
"134",374.9675
"135",327.7672
"136",317.25785
"137",340.8464
"138",333.4337
"139",317.9307
"140",286.1851
"141",275.13695
"142",260.8455
"143",257.01905
"144",232.9673
"145",225.10425
"146",208.37085
"147",193.90645
"148",208.08575
"149",139.25165
"150",369.32495
"151",448.2849
"152",413.43875
"153",423.3986
"154",339.6444
"155",349.6486
"156",391.3367
"157",351.90125
"158",354.3996
"159",328.01445
"160",340.6503
"161",318.9065
"162",302.5232
"163",295.7528
"164",289.16395
"165",239.2099
"166",238.30595
"167",178.03825
"168",184.41975
"169",118.2382
"170",395.42415
"171",428.0472
"172",406.93795
"173",390.7617
"174",287.1358
"175",388.75395
"176",323.0621
"177",341.2353
"178",333.37425
"179",354.18095
"180",314.21005
"181",343.4771
"182",342.53375
"183",314.4243
"184",320.9729
"185",283.519
"186",223.40775
"187",201.50995
"188",122.3993
"189",402.3552
"190",517.0231
"191",362.05695
"192",385.71295
"193",383.1441
"194",389.0619
"195",384.3135
"196",340.29125
"197",343.8348
"198",309.2851
"199",340.6207
"200",351.9053
"201",424.08415
"202",362.79875
"203",312.32235
"204",312.1531
"205",224.6506
"206",184.1045
"207",142.80685
"208",312.6076
"209",437.71585
"210",478.3254
"211",398.7169
"212",408.3908
"213",396.4446
"214",407.39595
"215",356.11055
"216",356.7218
"217",329.88115
"218",393.89695
"219",349.34625
"220",363.1225
"221",433.1847
"222",361.21415
"223",356.1118
"224",314.6536
"225",277.5465
"226",214.4382
"227",184.63915
"228",116.8247
"229",379.01585
"230",403.9944
"231",369.44655
"232",418.32905
"233",418.30935
"234",419.3027
"235",378.73755
"236",295.75705
"237",277.07235
"238",332.07455
"239",338.2899
"240",376.9221
"241",389.89365
"242",425.4532
"243",469.86995
"244",400.6825
"245",362.21885
"246",249.1759
"247",214.31905
"248",179.2884
"249",181.57615
"250",149.7484
"251",107.19895
"252",296.03195
"253",426.13785
"254",425.9682
"255",358.85765
"256",382.6986
"257",324.58905
"258",366.8204
"259",352.58385
"260",379.8056
"261",396.45575
"262",433.326
"263",416.43575
"264",552.74765
"265",400.0417
"266",332.60945
"267",278.9343
"268",210.03805
"269",178.52425
"270",161.482
"271",155.87915
"272",258.50905
"273",260.35625
"274",346.57475
"275",356.5639
"276",363.3216
"277",380.4367
"278",421.4226
"279",416.3764
"280",414.5959
"281",477.1816
"282",382.08525
"283",443.92305
"284",352.01095
"285",308.15395
"286",288.5619
"287",222.71085
"288",184.81655
"289",159.1906
"290",287.67685
"291",289.5113
"292",329.0838
"293",291.8978
"294",437.33325
"295",417.6588
"296",409.74325
"297",579.69605
"298",475.11295
"299",395.0287
"300",385.2676
"301",346.4279
"302",311.1272
"303",265.0136
"304",259.02455
"305",199.64695
"306",153.6108
"307",310.41645
"308",337.60925
"309",295.7703
"310",355.9538
"311",403.316
"312",385.9788
"313",285.2173
"314",399.5347
"315",393.29535
"316",379.69195
"317",362.83455
"318",303.3962
"319",298.72895
"320",246.6489
"321",206.0907
"322",161.34415
"323",297.78855
"324",259.98355
"325",351.46225
"326",429.425
"327",435.7871
"328",346.22735
"329",402.8574
"330",380.9381
"331",384.2467
"332",267.05905
"333",361.7182
"334",326.2569
"335",294.316
"336",326.4715
"337",220.27375
"338",346.1045
"339",370.9454
"340",376.6654
"341",355.8604
"342",313.04425
"343",304.51145
"344",435.539
"345",362.3564
"346",236.55485
"347",348.0761
"348",363.0428
"349",298.31095
"350",296.6383
"351",212.16035
"352",296.27325
"353",324.8517
"354",347.1824
"355",384.5743
"356",380.1104
"357",381.4876
"358",387.46115
"359",239.5479
"360",363.2675
"361",362.2062
"362",299.8276
"363",241.8973
"364",199.66605
"365",179.29495
"366",287.289884615385
"367",356.83885
"368",381.78585
"369",350.7594
"370",314.91825
"371",342.43315
"372",290.85515
"373",350.1891
"374",338.7838
"375",176.23125
"376",169.09395
"377",239.88195
"378",365.314
"379",308.3909
"380",337.4267
"381",301.75945
"382",381.3321
"383",342.97815
"384",296.5148
"385",198.2253
"386",319.5826
"387",271.4632
"388",271.45655
"389",360.7971
"390",330.3393
"391",268.97225
"392",268.5336
"393",307.6872
"394",359.3711
"395",240.91455
"396",350.24425
"397",335.09935
"398",315.6758
"399",291.5897
"400",232.91355
"401",349.1431
"402",329.9271
"403",316.3365
"404",252.63095
"405",171.5001
"406",278.1926
"407",300.8419
"408",331.664200000001
"409",326.5586
"410",227.05485
"411",221.36235
"412",148.9327
"413",152.62555
"414",262.01195
"415",295.1331
"416",295.4156
"417",290.41895
"418",292.37175
"419",154.0722
"420",170.87685
"421",199.7382
"422",270.207778571429
"423",280.99425
"424",346.6951
"425",307.96265
"426",259.6605
"427",286.99225
"428",170.4055
"429",298.2337
"430",194.4968
"431",271.934168102814
"432",256.03915
"433",252.35225
"434",268.2501
"435",192.648
"436",311.5554
"437",324.36785
"438",200.31895
"439",251.04935
"440",262.1166
"441",254.487685714286
"442",269.7537
"443",269.5186
"444",278.64005
"445",346.520475
"446",282.105
"447",263.8067
"448",245.493123647431
"449",178.529113852814
"450",266.06035
"451",142.25105
"452",216.33535
"453",145.9984
"454",327.42245
"455",266.02775
"456",183.6993
"457",251.521214285714
"458",277.31855
"459",299.5403
"460",292.8499
"461",300.406854545455
"462",325.34025
"463",299.7475
"464",172.572745454545
"465",187.234912587412
"466",189.115125
"467",217.3511
"468",279.0668
"469",296.14705
"470",290.1382
"471",310.3381
"472",135.97
"473",233.904568378892
"474",227.09955
"475",302.13575
"476",298.1255
"477",247.1581
"478",193.33955
"479",156.67855
"480",155.237659090909
"481",234.4258
"482",236.23155
"483",303.8468
"484",228.20735
"485",204.3167
"486",146.9225
"487",158.455132895007
"488",218.227767231016
"489",236.141
"490",229.8609
"491",194.6439
"492",147.3258
"493",152.4895375
"494",135.5634
"495",160.384125
"496",228.01655
"497",170.1978
"498",167.57665
"499",165.89955
"500",160.471801335352
"501",117.68405
"502",178.997800799201
"503",287.9794
"504",169.5042
"505",171.32165
"506",158.90335
"507",172.32015
"508",236.448042857143
"509",182.89037542033
"510",196.955704859335
"511",199.227
"512",86.65675
"513",54.2931499999999
"514",78.72205
"515",87.3968
"516",68.9934
"517",81.7969
"518",66.97265
"519",74.92575
"520",42.10675
"521",53.8037
"522",70.4015
"523",61.56065
"524",86.0242
"525",104.48065
"526",91.73625
"527",63.0222499999999
"528",57.6168
"529",42.85515
"530",221.88005
"531",98.7849499999999
"532",73.94385
"533",78.71055
"534",62.12615
"535",81.0667
"536",85.3818
"537",74.8987
"538",64.8708
"539",92.9006
"540",52.2323
"541",66.44125
"542",116.3068
"543",99.0876
"544",101.6136
"545",153.1122
"546",68.8573
"547",54.7784
"548",112.2934
"549",50.09125
"550",64.18855
"551",77.23595
"552",53.07075
"553",76.22295
"554",99.5584999999999
"555",100.367
"556",110.9852
"557",71.7817
"558",72.9277
"559",62.7768
"560",89.0697000000001
"561",78.0194
"562",96.1964
"563",58.82365
"564",66.01965
"565",66.61475
"566",80.8188
"567",84.4906
"568",53.699
"569",84.2235
"570",129.86485
"571",77.3369
"572",56.41065
"573",66.13155
"574",81.5923000000001
"575",81.35545
"576",120.39045
"577",60.1739
"578",70.1424000000001
"579",73.1171
"580",67.86205
"581",45.52015
"582",119.05515
"583",54.61105
"584",82.60145
"585",106.28715
"586",86.16565
"587",99.75515
"588",84.4196999999999
"589",63.9347
"590",60.89275
"591",60.32505
"592",50.41995
"593",102.6314
"594",51.5776
"595",61.04865
"596",54.2231499999999
"597",57.8781
"598",71.92165
