"","x"
"1",139.0626
"2",105.40625
"3",254.8452
"4",100.4252
"5",90.263
"6",129.87815
"7",158.79925
"8",90.4051499999999
"9",124.32405
"10",288.02
"11",79.3361
"12",191.98195
"13",154.59785
"14",141.7624
"15",68.6923
"16",87.13695
"17",113.71485
"18",135.7084
"19",316.4376
"20",350.77895
"21",110.23955
"22",106.42555
"23",95.9911
"24",220.45815
"25",98.4625
"26",130.9838
"27",68.0185
"28",80.94965
"29",58.1111
"30",80.2331000000001
"31",101.2213
"32",78.6387
"33",91.1852
"34",109.1359
"35",134.9243
"36",107.57735
"37",255.02435
"38",87.6131
"39",62.8338
"40",181.96155
"41",117.26195
"42",179.2848
"43",257.4629
"44",93.1098
"45",87.3530000000001
"46",139.5668
"47",160.73405
"48",168.2731
"49",170.03495
"50",110.60935
"51",76.4295
"52",89.37585
"53",114.2442
"54",149.38685
"55",100.0802
"56",39.9587
"57",69.49905
"58",69.4679
"59",85.4866500000001
"60",109.9357
"61",127.8657
"62",143.5877
"63",168.337
"64",143.8031
"65",149.70895
"66",176.73925
"67",106.9666
"68",135.61975
"69",185.3238
"70",226.67285
"71",213.6337
"72",223.9441
"73",152.2273
"74",168.90615
"75",226.72525
"76",255.73445
"77",264.4032
"78",207.06965
"79",258.21305
"80",240.60305
"81",289.91125
"82",297.00895
"83",284.54415
"84",210.6112
"85",331.7489
"86",333.24495
"87",354.93965
"88",281.3823
"89",319.0095
"90",442.1879
"91",316.77935
"92",318.0499
"93",419.5455
"94",371.86205
"95",328.7043
"96",286.5479
"97",292.1305
"98",290.14465
"99",287.03425
"100",431.72035
"101",382.98775
"102",333.4938
"103",351.62335
"104",338.69185
"105",282.4938
"106",298.12025
"107",389.09505
"108",400.3905
"109",314.7169
"110",361.42675
"111",314.03705
"112",278.62475
"113",313.0461
"114",265.4744
"115",181.6422
"116",223.54535
"117",407.2583
"118",442.31705
"119",418.23205
"120",400.74985
"121",322.06775
"122",302.5559
"123",335.94955
"124",328.08215
"125",239.82745
"126",218.88525
"127",254.378
"128",210.5053
"129",278.89855
"130",173.57855
"131",481.4393
"132",448.68775
"133",412.91215
"134",355.5537
"135",254.3707
"136",343.75265
"137",361.24245
"138",346.6067
"139",313.36985
"140",313.63025
"141",307.82275
"142",250.32695
"143",281.8379
"144",338.03915
"145",253.3261
"146",235.63945
"147",211.32195
"148",218.49025
"149",151.62625
"150",448.6094
"151",529.06345
"152",419.47695
"153",419.006
"154",353.90675
"155",374.79775
"156",408.3069
"157",361.0704
"158",368.4099
"159",354.10085
"160",355.2644
"161",322.0181
"162",331.2717
"163",287.20555
"164",287.48615
"165",268.008
"166",234.73825
"167",184.8738
"168",150.46675
"169",131.78865
"170",404.6944
"171",485.57575
"172",404.6823
"173",433.311
"174",372.3735
"175",407.552
"176",390.77415
"177",347.4338
"178",339.91255
"179",343.1336
"180",346.3494
"181",369.1358
"182",333.21575
"183",314.18075
"184",286.9671
"185",275.503
"186",239.8744
"187",205.853
"188",148.49015
"189",442.88695
"190",466.3694
"191",419.3486
"192",420.9327
"193",423.2791
"194",407.68895
"195",417.9114
"196",353.37585
"197",355.6668
"198",314.4573
"199",358.8796
"200",403.69435
"201",373.1523
"202",350.6579
"203",314.0829
"204",286.71245
"205",240.88385
"206",180.91915
"207",147.9192
"208",423.62135
"209",446.62455
"210",485.52005
"211",490.51565
"212",413.47865
"213",448.82215
"214",407.1568
"215",370.43305
"216",400.86785
"217",335.33755
"218",405.6431
"219",363.009
"220",365.4832
"221",477.2379
"222",377.80845
"223",428.93295
"224",324.09265
"225",245.3538
"226",232.7166
"227",165.10495
"228",156.6588
"229",407.2524
"230",431.8857
"231",374.31935
"232",444.3739
"233",412.87335
"234",445.27465
"235",391.1876
"236",312.7715
"237",278.43275
"238",351.7696
"239",267.13145
"240",397.3971
"241",424.7915
"242",444.047
"243",449.65005
"244",414.173
"245",414.7915
"246",265.26255
"247",216.1445
"248",183.86625
"249",184.78075
"250",151.37085
"251",110.5465
"252",285.46795
"253",376.48055
"254",434.16065
"255",383.7418
"256",431.53605
"257",378.179
"258",324.8875
"259",361.83565
"260",404.5364
"261",419.39055
"262",459.8919
"263",449.1246
"264",453.09325
"265",391.0246
"266",383.33405
"267",269.1318
"268",202.7503
"269",179.0058
"270",160.9233
"271",156.3368
"272",288.6871
"273",367.53205
"274",349.84215
"275",361.55795
"276",373.7411
"277",346.09765
"278",448.3609
"279",419.6942
"280",433.75345
"281",468.8874
"282",408.8095
"283",383.13775
"284",331.0566
"285",289.77665
"286",225.50885
"287",222.24415
"288",178.89015
"289",156.4785
"290",296.0008
"291",272.49945
"292",338.90755
"293",289.1001
"294",375.25935
"295",402.7293
"296",408.29195
"297",486.07445
"298",541.51955
"299",423.7918
"300",420.58955
"301",433.7703
"302",316.59815
"303",278.80575
"304",326.0788
"305",195.736
"306",161.76185
"307",327.3355
"308",328.35425
"309",299.37575
"310",364.3213
"311",416.7091
"312",421.93595
"313",389.9062
"314",410.6485
"315",417.4849
"316",382.20195
"317",373.6751
"318",336.0127
"319",322.80815
"320",309.5977
"321",201.97965
"322",151.8324
"323",269.8633
"324",251.41025
"325",361.0618
"326",437.801
"327",497.58365
"328",367.7538
"329",398.4981
"330",381.01435
"331",392.31375
"332",339.7485
"333",363.89325
"334",336.92745
"335",309.4599
"336",272.3466
"337",211.1674
"338",354.4594
"339",339.55085
"340",389.50015
"341",421.3609
"342",219.09235
"343",283.4993
"344",514.80325
"345",369.55505
"346",313.20025
"347",368.7502
"348",407.5653
"349",302.14775
"350",243.19335
"351",216.44955
"352",293.01775
"353",357.78765
"354",367.5929
"355",396.9793
"356",395.8724
"357",398.77405
"358",395.91445
"359",319.5171
"360",375.84525
"361",376.26545
"362",312.9093
"363",275.7854
"364",238.11305
"365",174.06045
"366",296.3115
"367",364.3917
"368",404.0873
"369",354.77755
"370",337.6175
"371",359.10415
"372",344.9676
"373",365.0423
"374",378.5789
"375",188.95485
"376",171.8104
"377",263.2492
"378",377.8809
"379",298.57025
"380",325.66285
"381",345.21875
"382",374.7399
"383",354.59645
"384",331.03755
"385",226.64955
"386",362.32925
"387",157.0615
"388",328.4528
"389",351.16155
"390",357.253
"391",357.48935
"392",269.68475
"393",285.4087
"394",370.89315
"395",206.73955
"396",356.85005
"397",355.49475
"398",352.67535
"399",304.52015
"400",277.92785
"401",390.91375
"402",318.9959
"403",340.99555
"404",328.07955
"405",146.16275
"406",215.40175
"407",301.40055
"408",340.365
"409",358.143886363637
"410",325.1173
"411",344.5709
"412",164.67535
"413",150.1561
"414",282.346894805194
"415",306.6466
"416",304.2117
"417",325.39025
"418",288.44465
"419",152.20665
"420",186.7027
"421",198.321709090909
"422",292.364736842105
"423",267.78895
"424",332.90105
"425",315.1274
"426",157.78465
"427",283.4223
"428",296.25735
"429",296.4638
"430",177.9308
"431",274.369643406976
"432",258.333
"433",256.61725
"434",283.36285
"435",249.80015
"436",266.805905906593
"437",334.5731
"438",192.11655
"439",274.9732
"440",266.11475
"441",281.1462125
"442",259.8319
"443",290.34135
"444",337.1302
"445",295.467164285714
"446",257.3569
"447",226.5512
"448",263.327782142857
"449",174.690717748918
"450",250.581628571429
"451",257.92655
"452",289.11795
"453",279.3112
"454",255.076980952381
"455",311.2725
"456",191.329732352941
"457",194.75935
"458",301.6224
"459",328.32535
"460",317.78625
"461",304.751992307692
"462",276.645414285714
"463",258.04865
"464",152.33125
"465",191.9591
"466",194.2496
"467",328.53525
"468",327.65175
"469",309.26965
"470",282.6805
"471",314.6117
"472",160.2051
"473",240.45375
"474",254.6314
"475",263.04525
"476",316.46755
"477",309.75225
"478",179.6544
"479",157.14975
