"","x"
"1",254.043025
"2",107.0653
"3",248.86915
"4",102.22295
"5",108.7926
"6",138.5265
"7",132.97115
"8",98.8109499999999
"9",103.31845
"10",271.10425
"11",87.2615000000001
"12",142.51635
"13",172.82185
"14",188.16835
"15",86.5177000000001
"16",101.545125
"17",163.655
"18",164.1499
"19",303.0205
"20",308.9731
"21",107.9815
"22",110.448
"23",110.23715
"24",167.48325
"25",123.8593
"26",252.27055
"27",115.758007142857
"28",174.57495
"29",66.94545
"30",81.3637
"31",143.64895
"32",131.15665
"33",141.11725
"34",120.9682
"35",175.4863
"36",86.7261
"37",255.0823
"38",118.8363
"39",72.98775
"40",170.5685
"41",143.48905
"42",205.767
"43",125.53565
"44",130.2535
"45",79.8422
"46",146.5025
"47",156.02955
"48",143.22135
"49",147.016175
"50",132.20115
"51",114.0174
"52",139.46225
"53",116.6179
"54",126.13665
"55",121.759
"56",50.3108
"57",80.5026499999999
"58",78.8417499999999
"59",100.4333
"60",117.17565
"61",134.6048
"62",174.98345
"63",144.69395
"64",156.255425
"65",154.873371428571
"66",161.786557142857
"67",139.8532
"68",127.32325
"69",187.23055
"70",191.99825
"71",190.4552
"72",196.2532
"73",145.602665384615
"74",151.0742
"75",207.47415
"76",268.294621428572
"77",186.91495
"78",178.5485
"79",181.96485
"80",256.4903
"81",261.05385
"82",250.8722
"83",256.5429
"84",250.96655
"85",284.6997
"86",297.3763
"87",319.72455
"88",270.9002
"89",287.6081
"90",418.551133333333
"91",293.4806
"92",304.94175
"93",243.63635
"94",385.6524
"95",250.7358
"96",223.7506
"97",266.53565
"98",229.29775
"99",217.94205
"100",425.7039
"101",355.27955
"102",302.672478571429
"103",319.05825
"104",293.4382
"105",256.4787
"106",226.1581
"107",246.15105
"108",381.0201
"109",344.99825
"110",330.9212
"111",283.2545
"112",274.30175
"113",286.98855
"114",205.8217
"115",177.0263
"116",184.53335
"117",356.2771
"118",432.3158
"119",397.17925
"120",356.5523
"121",334.11925
"122",205.6742
"123",312.22415
"124",235.17605
"125",228.7479
"126",192.51185
"127",199.574
"128",166.5107
"129",186.37355
"130",163.63435
"131",418.4797
"132",429.48205
"133",346.9026
"134",356.99585
"135",316.36305
"136",296.6589
"137",306.477
"138",325.59205
"139",301.86925
"140",258.02535
"141",266.05855
"142",241.0493
"143",253.3561
"144",248.638
"145",230.83825
"146",210.94485
"147",197.76715
"148",197.4208
"149",129.44495
"150",415.540592857143
"151",439.5188
"152",378.01655
"153",411.10775
"154",286.27005
"155",320.2796
"156",370.5929
"157",336.1372
"158",340.84595
"159",305.4525
"160",311.7006
"161",299.027
"162",288.8214
"163",286.812
"164",281.1091
"165",263.0939
"166",245.7349
"167",182.90465
"168",171.86005
"169",119.5789
"170",401.17035
"171",398.05505
"172",380.7543
"173",348.56695
"174",327.68785
"175",372.75685
"176",300.937964285714
"177",327.78085
"178",285.89285
