"","x"
"1",168.84995
"2",108.50005
"3",246.21005
"4",121.5825
"5",104.45245
"6",207.9153
"7",147.64965
"8",83.2409999999999
"9",114.12265
"10",270.29835
"11",72.40215
"12",130.8999
"13",149.75785
"14",149.5474
"15",74.1805
"16",95.41925
"17",159.6424
"18",143.4943
"19",159.0275
"20",346.16575
"21",97.8170999999999
"22",95.24075
"23",92.9167
"24",216.9871
"25",175.2527
"26",145.8176
"27",79.44005
"28",86.26905
"29",57.8882
"30",124.90195
"31",89.04815
"32",83.2993
"33",97.34365
"34",118.35475
"35",117.95055
"36",74.87185
"37",270.77655
"38",154.5578
"39",64.75465
"40",89.55745
"41",116.94235
"42",127.19675
"43",260.05845
"44",114.24475
"45",152.72085
"46",193.22185
"47",153.4236
"48",171.2407
"49",179.30785
"50",110.8336
"51",102.9092
"52",91.08075
"53",111.0194
"54",150.92885
"55",102.30435
"56",60.55965
"57",73.4399
"58",71.12535
"59",83.47125
"60",113.2169
"61",131.2336
"62",159.59145
"63",159.36015
"64",115.95075
"65",150.1468
"66",173.1227
"67",106.9133
"68",133.02365
"69",184.4523
"70",197.4212
"71",213.98465
"72",213.84815
"73",157.187782142857
"74",170.1755
"75",225.47015
"76",277.1884
"77",238.4086
"78",219.1255
"79",253.49315
"80",224.7403
"81",294.68405
"82",272.45025
"83",272.0258
"84",291.2651
"85",314.90095
"86",335.82495
"87",325.96165
"88",239.5037
"89",331.87525
"90",408.30025
"91",316.1539
"92",306.471
"93",367.0206
"94",364.0488
"95",321.51935
"96",270.48185
"97",299.39885
"98",267.85965
"99",258.29845
"100",430.67245
"101",386.4005
"102",348.9031
"103",348.24865
"104",321.4617
"105",280.9353
"106",279.4958
"107",309.0295
"108",408.9455
"109",298.51035
"110",351.35995
"111",314.0487
"112",286.98505
"113",297.7448
"114",270.26685
"115",205.3519
"116",218.83915
"117",398.8226
"118",426.9554
"119",428.75045
"120",399.4209
"121",337.633
"122",187.56205
"123",322.8233
"124",325.5507
"125",256.7743
"126",212.2172
"127",215.0146
"128",210.6412
"129",237.4058
"130",184.27235
"131",452.6757
"132",431.51425
"133",406.68305
"134",384.2611
"135",340.20715
"136",326.0886
"137",346.88395
"138",361.29485
"139",326.3326
"140",298.51995
"141",285.3942
"142",224.2752
"143",272.2932
"144",250.31615
"145",240.27565
"146",230.18255
"147",199.9892
"148",260.15345
"149",140.85185
"150",442.4543
"151",439.84855
"152",407.3279
"153",418.507
"154",349.45335
"155",380.525
"156",410.35745
"157",364.9744
"158",358.0883
"159",331.16165
"160",347.1171
"161",324.5189
"162",311.7024
"163",291.42895
"164",285.7926
"165",241.5678
"166",250.6763
"167",185.5663
"168",161.60745
"169",122.6309
"170",413.24725
"171",421.3404
"172",412.48445
"173",388.2104
"174",393.53095
"175",414.09315
"176",382.75825
"177",345.0827
"178",346.47955
"179",369.2438
"180",345.81915
"181",368.4634
"182",332.8886
"183",315.37795
"184",285.3358
"185",294.8229
"186",236.104
"187",191.1652
"188",121.01085
"189",445.0609
"190",453.6041
"191",375.27665
"192",410.8961
"193",385.95255
"194",401.13045
"195",398.60555
"196",385.27855
"197",354.1978
"198",294.75975
"199",347.22305
"200",401.76785
"201",394.9584
"202",333.989
"203",308.6734
"204",283.65915
"205",233.4742
"206",185.3277
"207",156.04095
"208",404.32975
"209",445.5075
"210",461.42015
"211",430.56475
"212",390.757949999999
"213",421.65495
"214",413.7932
"215",362.9411
"216",368.11215
"217",332.69625
"218",365.043
"219",347.0736
"220",374.8076
"221",405.9141
"222",406.1591
"223",360.41585
"224",359.2163
"225",247.77505
"226",226.54785
"227",169.62765
"228",124.2314
"229",419.79615
"230",432.466
"231",369.9718
"232",482.09155
"233",420.8459
"234",426.529
"235",372.45885
"236",369.2151
"237",317.26985
"238",355.4766
"239",252.0677
"240",386.83975
"241",406.69215
"242",394.70275
"243",445.736
"244",406.32605
"245",351.63955
"246",273.70735
"247",225.7093
"248",185.57785
"249",196.6257
"250",153.54575
"251",119.82935
"252",278.9988
"253",433.86945
"254",428.12185
"255",376.5654
"256",437.2526
"257",366.2428
"258",353.4692
"259",358.08545
"260",397.32035
"261",416.606350000001
"262",417.74115
"263",453.32045
"264",449.65615
"265",489.9386
"266",320.34925
"267",277.2879
"268",220.96985
"269",185.38595
"270",160.5065
"271",158.7667
"272",214.10615
"273",271.67385
"274",341.991
"275",356.9144
"276",361.74575
"277",346.9744
"278",405.80895
"279",418.84675
"280",429.153
"281",450.7512
"282",391.2981
"283",389.77925
"284",317.25755
"285",347.75815
"286",237.05675
"287",226.08865
"288",180.51655
"289",162.7575
"290",234.883896428572
"291",262.5767
"292",333.9658
"293",207.3901
"294",347.68545
"295",391.5753
"296",479.08275
"297",610.1647
"298",446.5292
"299",406.1804
"300",386.85115
"301",339.56555
"302",307.3643
"303",270.76875
"304",259.77965
"305",202.3982
"306",160.35025
"307",323.2195
"308",333.47955
"309",230.03875
"310",354.6593
"311",467.76615
"312",415.9252
"313",378.25845
"314",421.6687
"315",400.26065
"316",382.966
"317",398.7242
"318",317.8487
"319",305.1597
"320",256.7778
"321",226.42415
"322",169.3997
"323",300.47395
"324",258.2463
"325",371.953
"326",445.37145
"327",434.67095
"328",313.1394
"329",402.72635
"330",391.8179
"331",391.12845
"332",265.0711
"333",380.2476
"334",337.2928
"335",300.9302
"336",271.2934
"337",212.5806
"338",323.77685
"339",337.62735
"340",379.1566
"341",422.7081
"342",216.29565
"343",373.8966
"344",499.07405
"345",359.9646
"346",192.0867
"347",372.98
"348",358.98605
"349",314.5079
"350",255.6446
"351",204.8206
"352",297.9362
"353",323.852
"354",368.9265
"355",408.9545
"356",390.76025
"357",401.09595
"358",403.53225
"359",225.7938
"360",378.56545
"361",376.76515
"362",309.7852
"363",265.42445
"364",216.25725
"365",175.37785
"366",304.9961
"367",369.69985
"368",422.5786
"369",356.96775
"370",321.4806
"371",351.1551
"372",367.24915
"373",366.5519
"374",351.65695
"375",191.10555
"376",190.0218
"377",249.49985
"378",355.5545
"379",288.0984
"380",353.2858
"381",349.6722
"382",386.4365
"383",350.9198
"384",325.33105
"385",213.20335
"386",353.7013
"387",271.52035
"388",230.5113
"389",383.97245
"390",352.79385
"391",282.6506
"392",215.298
"393",281.22495
"394",370.9129
"395",289.54375
"396",321.4105
"397",291.453
"398",273.9045
"399",308.79765
"400",197.0508
"401",353.21085
"402",343.14095
"403",340.19635
"404",325.9456
"405",144.86295
"406",222.97415
"407",308.9157
"408",327.53165
"409",355.1834
"410",319.1311
"411",297.8383
"412",182.3441
"413",170.71795
"414",243.77365
"415",304.2474
"416",334.74225
"417",318.21535
"418",306.95815
"419",163.6039
"420",183.69325
"421",166.747385690045
"422",289.211246153846
"423",305.5606
"424",390.47015
"425",323.7902
"426",256.85805
"427",273.9472
"428",193.7267
"429",243.67035
"430",177.6003
"431",279.83322689394
"432",264.0335
"433",259.4673
"434",289.7021
"435",307.59485
"436",312.37185
"437",299.6065
"438",205.4882
"439",268.2479
"440",200.0897
"441",290.26295
"442",248.04465
"443",288.1474
"444",267.83495
"445",288.310630952381
"446",317.94365
"447",248.9249
"448",280.996216666667
"449",167.37145
"450",174.295864285714
"451",252.1476
"452",319.1508
"453",277.544
"454",321.04695
"455",322.0564
"456",193.3876
"457",202.0562
"458",285.4438
"459",318.33425
"460",319.48545
"461",250.7913
"462",345.6702
"463",324.36065
"464",177.06345
"465",192.3668
"466",182.71555
"467",320.3987
"468",318.2865
"469",285.9481
"470",292.7557
"471",307.35945
"472",157.971
"473",241.687492207792
"474",245.2088
"475",231.8066
"476",326.55315
"477",255.84225
"478",184.7231
"479",150.9126
"480",108.949072718948
"481",233.25725
"482",227.78605
"483",314.56385
"484",206.80085
"485",185.4106
"486",136.5574
"487",163.936952822178
"488",231.3123
"489",201.1863
"490",221.874216666667
"491",216.2179
"492",141.367400649351
"493",156.70855
"494",117.89415
"495",154.0388
"496",196.2002
"497",144.07395
"498",184.96735
"499",151.6377
"500",139.224531818182
"501",114.50935
"502",166.64669047619
"503",281.02775
"504",161.28985
"505",163.33465
"506",143.2322
"507",156.886142857143
"508",172.1209
"509",176.498
"510",187.0336
"511",188.85625
"512",72.1244
"513",44.4661
"514",66.7232
"515",73.10785
"516",48.4981
"517",70.39935
"518",44.541
"519",52.03305
"520",25.59065
"521",37.8885
"522",50.0106
"523",47.36035
"524",60.85505
"525",48.9493
"526",60.3208
"527",58.83635
"528",84.32375
"529",37.73055
"530",114.73875
"531",166.8811
"532",68.79255
"533",68.0571
"534",51.00505
"535",70.86725
"536",77.43465
"537",96.8018
"538",68.35015
"539",46.85305
"540",44.72095
"541",74.23965
"542",155.80645
"543",97.7692
"544",129.41015
"545",96.42445
"546",52.06285
"547",40.48905
"548",30.1477
"549",32.69615
"550",47.52115
"551",98.96675
"552",42.85465
"553",63.74505
"554",81.1176
"555",93.9116
"556",137.74625
"557",103.85975
"558",55.83355
"559",37.49365
"560",70.3735000000001
"561",68.4695999999999
"562",64.4294999999999
"563",46.4943
"564",43.31255
"565",77.8849
"566",62.54675
"567",58.6733
"568",49.31005
"569",101.88885
"570",100.8138
"571",46.66665
"572",52.5469
"573",49.4401
"574",70.4995
"575",64.07065
"576",63.52555
"577",48.69435
"578",58.0969
"579",67.059
"580",54.97365
"581",35.16975
"582",55.9102
"583",72.127
"584",67.1945
"585",80.558
"586",59.4863
"587",52.6437
"588",62.23535
"589",50.1645499999999
"590",47.9443
"591",44.3971
"592",37.41485
"593",47.86645
"594",45.8001
"595",45.0765
"596",35.2834
"597",48.0577
"598",40.34525
"599",79.95045
"600",68.3963000000001
"601",68.4105
"602",76.9685
"603",53.74825
"604",107.60215
"605",48.69415
"606",61.27995
"607",72.63795
"608",40.76285
"609",101.33855
"610",67.16145
"611",43.7085
"612",22.55
"613",57.56465
"614",40.9260214285714
"615",61.8295
"616",58.5861
"617",52.9822
"618",92.8704999999999
"619",69.0672
"620",55.86425
"621",86.1969500000001
"622",65.51055
"623",69.7902499999999
"624",65.5773
"625",58.83395
"626",103.26545
"627",91.0869
"628",88.63925
"629",74.20185
"630",84.99305
"631",77.8758
"632",41.29985
"633",54.23615
"634",49.9881
"635",68.8398000000001
"636",50.9093
"637",45.84225
"638",54.30325
"639",76.0404999999999
"640",59.03775
"641",95.5642000000001
"642",51.96115
"643",62.96885
"644",90.34705
"645",75.6272
"646",111.20045
"647",94.9755
"648",88.4459000000001
"649",105.5159
"650",140.06235
"651",96.615
"652",73.56565
"653",75.89865
"654",61.08985
"655",54.9983
"656",63.1018500000001
"657",99.246
"658",57.31845
"659",110.92555
"660",101.96225
"661",132.94655
"662",57.07875
"663",56.5232
"664",97.27495
"665",111.17915
"666",100.2938
"667",178.9229
"668",110.81225
"669",55.3655
"670",166.6487
"671",142.99905
"672",52.06065
"673",85.5757
"674",84.966
"675",112.4039
"676",105.1882
"677",75.8029
"678",82.8747
"679",146.5482
"680",102.2126
"681",83.57605
"682",77.81395
"683",165.05755
"684",50.81575
"685",43.5974
"686",87.16075
"687",81.1321
"688",137.36685
"689",94.1966
"690",128.0366
"691",138.4576
"692",110.2518
"693",90.39235
"694",87.7688999999999
"695",91.08525
"696",116.7755
"697",94.41985
"698",90.52
"699",80.651
"700",118.0926
"701",157.9009
"702",118.76065
"703",91.2712
"704",86.9423000000001
"705",65.68635
"706",85.4596500000001
"707",99.9627
"708",111.60205
"709",76.36245
"710",103.56715
"711",68.5021000000001
"712",78.0756
"713",119.50685
"714",156.3289
"715",101.74285
"716",78.19275
"717",181.65305
"718",78.28125
"719",95.9468
"720",80.26905
"721",95.5801
"722",100.7993
"723",147.488
"724",142.7548
"725",173.5922
"726",191.81375
"727",111.7125
"728",91.3656
"729",94.6540999999999
"730",176.81485
"731",242.4961
"732",73.3354499999999
"733",43.2427500000001
"734",53.73945
"735",87.5431
"736",64.0199
"737",56.00335
"738",102.0995
"739",146.64435
"740",143.5287
"741",120.2434
"742",107.4702
"743",120.269
"744",110.08755
"745",170.3797
"746",165.8962
"747",38.1536
"748",37.0004
"749",52.89415
"750",63.0831
"751",66.3410000000001
"752",59.29835
"753",84.3605500000001
"754",66.7781
"755",100.02895
"756",110.865
"757",98.3743
"758",58.4336
"759",85.8635999999999
"760",132.2113
"761",144.9408
"762",157.8711
"763",169.1132
"764",168.3439
"765",72.0886
"766",98.1208
"767",127.1274
"768",128.29295
"769",56.51425
"770",35.5685
"771",31.07
"772",54.6408
"773",72.8346
"774",171.77205
"775",154.0787
"776",109.49515
"777",104.2726
"778",76.06935
"779",137.60935
"780",139.5985
"781",96.85155
"782",127.9202
"783",141.97735
"784",110.934
"785",183.8287
"786",206.6317
"787",119.7635
"788",145.9639
"789",134.0061
"790",113.45395
"791",71.32685
"792",28.56215
"793",81.79705
"794",91.09115
"795",215.5672
"796",154.2496
"797",152.511
"798",159.7983
"799",115.75035
"800",71.1053
"801",63.8091
"802",77.9879
"803",115.91625
"804",130.61165
"805",152.40305
"806",123.19965
"807",172.8809
"808",181.3516
"809",184.8909
"810",181.90675
"811",179.31415
"812",113.33765
"813",200.8666
"814",178.1245
"815",183.8374
"816",108.87565
"817",71.5198
"818",89.59005
"819",84.25995
"820",110.73735
"821",144.41385
"822",172.51925
"823",174.0082
"824",177.0287
"825",203.9581
"826",137.3476
"827",158.48145
"828",95.19075
"829",105.1936
"830",88.1541
"831",99.6108
"832",69.1618
"833",90.3397
"834",86.72145
"835",129.4231
"836",143.1737
"837",149.6506
"838",188.2432
"839",177.6511
"840",176.3617
"841",202.3402
"842",227.0482
"843",232.3755
"844",184.76165
"845",253.3868
"846",318.54545
"847",187.7354
"848",162.6122
"849",159.8529
"850",49.1153
"851",31.86675
"852",79.00395
"853",115.9665
"854",182.2549
"855",217.76805
"856",211.7015
"857",199.50505
"858",254.5328
"859",190.5467
"860",156.46585
"861",120.4658
"862",121.3204
"863",95.20825
"864",72.53235
"865",84.28845
"866",88.1141999999999
"867",85.35285
"868",120.0699
"869",160.5509
"870",180.93725
"871",205.71455
"872",212.34975
"873",172.49505
"874",179.4552
"875",205.9476
"876",221.2517
"877",291.0826
"878",168.2488
"879",181.12775
"880",237.25825
"881",36.1911
"882",53.68665
"883",39.2651
"884",57.9355
"885",125.6357
"886",152.199
