"","x"
"1",161.26255
"2",107.5589
"3",255.50975
"4",105.66555
"5",142.6471
"6",141.3548
"7",153.5468
"8",80.31485
"9",190.92215
"10",276.1931
"11",174.77335
"12",126.0306
"13",259.5078
"14",170.09105
"15",73.90425
"16",121.1299
"17",152.95505
"18",169.8216
"19",300.21085
"20",334.724
"21",109.83535
"22",90.34505
"23",102.9733
"24",219.7424
"25",115.16955
"26",150.1792
"27",105.98795
"28",101.7385
"29",66.56985
"30",92.5960500000001
"31",116.41775
"32",92.2356
"33",189.7506
"34",121.6943
"35",269.647678571429
"36",122.5368
"37",256.17715
"38",108.58675
"39",68.9507500000001
"40",93.3425
"41",129.2773
"42",195.6993
"43",258.28445
"44",109.02295
"45",161.50245
"46",143.9986
"47",165.62455
"48",177.49255
"49",171.57855
"50",125.84365
"51",120.28745
"52",93.28195
"53",144.0423
"54",153.8892
"55",95.1871
"56",63.15685
"57",77.06075
"58",71.9861
"59",96.92965
"60",115.4752
"61",147.2646
"62",154.42615
"63",156.08915
"64",135.44175
"65",141.76635
"66",150.90345
"67",129.1244
"68",135.1635
"69",190.28
"70",169.11565
"71",195.6093
"72",192.7322
"73",147.468
"74",153.9373
"75",257.61935
"76",221.8534
"77",244.689042857143
"78",181.67545
"79",229.79145
"80",267.58435
"81",268.87165
"82",276.213407142857
"83",261.35485
"84",262.02475
"85",297.57615
"86",327.3255
"87",307.4479
"88",261.9978
"89",217.9683
"90",432.71145
"91",302.63035
"92",258.4548
"93",397.2913
"94",389.62175
"95",321.939
"96",295.95925
"97",274.5342
"98",244.49315
"99",222.54585
"100",365.5417
"101",360.3559
"102",316.98755
"103",337.9243
"104",302.16895
"105",255.13205
"106",249.973
"107",280.37325
"108",386.02295
"109",362.8451
"110",344.80265
"111",271.3193
"112",272.36765
"113",295.5153
"114",271.3912
"115",181.8744
"116",184.32335
"117",362.4481
"118",437.69565
"119",400.4131
"120",366.5257
"121",331.2564
"122",292.27435
"123",308.0283
"124",293.24395
"125",245.38305
"126",201.4777
"127",196.12385
"128",153.4943
"129",203.42065
"130",169.01275
"131",454.0906
"132",449.6082
"133",404.80075
"134",375.74125
"135",322.36505
"136",316.33525
"137",303.96455
"138",339.8434
"139",326.90295
"140",286.7044
"141",274.65105
"142",195.15765
"143",264.34045
"144",275.47915
"145",250.3271
"146",218.41135
"147",195.088
"148",190.6511
"149",145.15795
"150",435.68475
"151",456.5211
"152",399.8447
"153",416.53625
"154",336.23995
"155",353.3194
"156",401.512
"157",387.2971
"158",368.392
"159",310.9775
"160",326.9292
"161",319.74805
"162",300.33395
"163",291.9308
"164",291.56065
"165",235.113
"166",247.8493
"167",176.7827
"168",154.9321
"169",126.5461
"170",261.8171
"171",425.35705
"172",395.1385
"173",389.3216
"174",352.8896
"175",387.272
"176",356.98135
"177",344.2181
"178",318.6584
"179",323.35935
"180",324.12565
"181",349.62185
"182",331.0596
"183",320.13455
"184",293.75405
"185",279.058
"186",222.1471
"187",195.15
"188",108.63495
"189",436.7482
"190",445.27835
"191",399.39175
"192",397.6389
"193",384.40485
"194",386.26075
"195",373.12805
"196",350.7116
"197",343.61925
"198",309.16045
"199",339.86385
"200",345.1619
"201",381.132
"202",336.36325
"203",349.83145
"204",289.5519
"205",234.4936
"206",187.781
"207",151.6128
"208",390.0968
"209",361.9077
"210",448.50485
"211",419.60705
"212",376.2674
"213",399.9492
"214",399.85505
"215",366.49165
"216",360.2127
"217",275.6353
"218",362.8364
"219",336.3943
"220",358.18835
"221",402.54025
"222",361.866
"223",372.89275
"224",305.22825
"225",256.1742
"226",239.54475
"227",164.9948
"228",121.0769
"229",394.1952
"230",408.06475
"231",373.7459
"232",444.5307
"233",409.90405
"234",399.30985
"235",372.1546
"236",285.25385
"237",342.8279
"238",343.27975
"239",330.3163
"240",363.07905
"241",394.1831
"242",399.43875
"243",433.8843
"244",417.3628
"245",344.9869
"246",271.81875
"247",211.15375
"248",197.16825
"249",192.36835
"250",144.2567
"251",118.4788
"252",291.85305
"253",414.3722
"254",420.3821
"255",405.8136
"256",404.58595
"257",348.66395
"258",361.7703
"259",346.44675
"260",344.44855
"261",399.86815
"262",419.27845
"263",421.847
"264",430.27295
"265",508.81485
"266",333.6504
"267",263.45515
"268",224.46835
"269",181.76975
"270",153.78125
"271",153.14385
"272",222.86205
"273",266.24755
"274",344.61775
"275",350.2312
"276",365.99145
"277",357.3929
"278",425.17205
"279",411.57615
"280",416.8632
"281",459.9258
"282",388.9697
"283",446.2153
"284",387.59005
"285",317.1821
"286",229.2403
"287",215.1192
"288",178.8579
"289",156.15065
"290",292.191175
"291",292.8546
"292",337.77845
"293",297.62755
"294",383.5872
"295",412.9136
"296",443.63235
"297",469.76525
"298",466.11525
"299",399.33555
"300",387.0966
"301",406.63255
"302",334.26025
"303",248.4724
"304",249.93095
"305",200.90395
"306",159.0222
"307",329.55765
"308",384.42805
"309",305.16245
"310",372.36105
"311",421.631150000001
"312",389.86925
"313",377.7007
"314",417.5834
"315",463.3633
"316",379.9143
"317",365.5859
"318",302.5274
"319",291.71375
"320",247.66045
"321",235.2399
"322",161.7285
"323",288.4016
"324",251.3974
"325",353.7367
"326",429.90695
"327",432.06095
"328",295.3025
"329",401.75925
"330",388.503
"331",383.55025
"332",324.56745
"333",351.94495
"334",310.25755
"335",291.9606
