"","x"
"1",153.74015
"2",107.32495
"3",249.17815
"4",97.9467
"5",139.22305
"6",128.8171
"7",204.102
"8",159.771
"9",196.35
"10",269.5309
"11",169.177
"12",129.52845
"13",157.34895
"14",131.07485
"15",81.11945
"16",111.72215
"17",139.6671
"18",176.8082
"19",282.84085
"20",342.8422
"21",110.4333
"22",120.40705
"23",102.2837
"24",220.23545
"25",105.1575
"26",158.78765
"27",112.57765
"28",92.25255
"29",71.1760000000001
"30",81.7551
"31",102.94485
"32",101.26275
"33",183.8267
"34",109.5234
"35",158.50365
"36",75.4757
"37",251.00965
"38",102.34385
"39",67.98125
"40",98.85075
"41",130.94785
"42",138.6019
"43",259.48195
"44",115.90265
"45",165.59545
"46",158.22775
"47",163.83165
"48",154.4126
"49",164.34595
"50",129.88405
"51",113.8832
"52",97.76545
"53",107.31365
"54",151.13945
"55",114.06835
"56",44.0564
"57",83.02065
"58",73.6563
"59",95.7613999999999
"60",109.874
"61",134.4038
"62",152.70865
"63",148.50945
"64",145.04575
"65",148.8141
"66",159.08145
"67",170.4447
"68",136.18755
"69",187.3032
"70",190.04235
"71",197.06865
"72",183.47255
"73",152.442183333333
"74",150.29125
"75",240.2405
"76",264.9563
"77",249.19965
"78",162.6061
"79",233.80055
"80",180.6318
"81",232.6351
"82",273.87125
"83",273.9556
"84",264.3386
"85",288.6827
"86",322.95475
"87",310.9975
"88",268.90775
"89",299.7665
"90",416.14535
"91",257.09115
"92",313.73635
"93",266.47865
"94",337.0075
"95",315.6938
"96",303.1491
"97",278.606
"98",244.40815
"99",177.53635
"100",424.17765
"101",380.63355
"102",310.37145
"103",333.31935
"104",308.5722
"105",231.7561
"106",238.9382
"107",367.23015
"108",382.41325
"109",357.0416
"110",331.37485
"111",314.5277
"112",280.2745
"113",281.12585
"114",266.13285
"115",174.03735
"116",198.9804
"117",380.14885
"118",431.22115
"119",411.11895
"120",371.0586
"121",332.736
"122",290.055
"123",306.76335
"124",245.6922
"125",224.61705
"126",203.87515
"127",208.4745
"128",195.6709
"129",208.3084
"130",171.9931
"131",443.02525
"132",431.45165
"133",392.94195
"134",370.33925
"135",318.4936
"136",309.6259
"137",321.1533
"138",332.8538
"139",319.5282
"140",281.57855
"141",278.85245
"142",246.9584
"143",268.52145
"144",263.14995
"145",231.3577
"146",214.23885
"147",201.1768
"148",206.0679
"149",140.38705
"150",421.28925
"151",453.57345
"152",368.9876
"153",414.80805
"154",332.6019
"155",370.793
"156",379.54305
"157",363.44185
"158",345.2415
"159",320.21475
"160",330.533
"161",311.12865
"162",304.905
"163",279.3352
"164",288.2899
"165",250.77195
"166",246.2808
"167",185.835121428572
"168",156.43015
"169",128.06185
