"","x"
"1",147.17665
"2",106.65445
"3",237.2755
"4",96.9849000000001
"5",105.62635
"6",225.9407
"7",141.67235
"8",137.38365
"9",109.79555
"10",259.2483
"11",64.48395
"12",119.9043
"13",206.4279
"14",147.1084
"15",72.9458
"16",170.06865
"17",129.77065
"18",164.97405
"19",306.2843
"20",344.74805
"21",97.311
"22",126.74385
"23",106.91905
"24",145.52165
"25",115.50055
"26",128.37235
"27",90.05185
"28",132.28315
"29",58.1998
"30",58.98155
"31",86.4834
"32",93.15195
"33",101.58775
"34",86.20045
"35",131.2384
"36",73.2492
"37",254.88885
"38",95.52045
"39",65.78075
"40",95.16735
"41",112.8138
"42",179.2285
"43",121.49445
"44",108.5703
"45",86.7021
"46",159.51955
"47",152.01495
"48",164.77275
"49",162.21915
"50",114.6217
"51",81.48555
"52",90.2394500000001
"53",110.90815
"54",112.354
"55",102.92965
"56",35.3571
"57",68.5502
"58",70.17865
"59",85.9888
"60",104.71505
"61",124.2296
"62",140.48415
"63",156.6455
"64",114.19955
"65",165.6651
"66",170.96225
"67",107.27665
"68",137.10045
"69",183.2764
"70",206.5576
"71",206.9215
"72",218.3988
"73",159.952922727273
"74",163.30285
"75",215.71525
"76",272.43725
"77",258.03235
"78",182.88485
"79",244.6669
"80",273.395
"81",276.3435
"82",274.49495
"83",275.11575
"84",195.7057
"85",278.65375
"86",332.54925
"87",321.56095
"88",277.1654
"89",309.9339
"90",418.60055
"91",291.53095
"92",318.9902
"93",415.20965
"94",396.9567
"95",327.69215
"96",295.20675
"97",262.2616
"98",204.7134
"99",241.8481
"100",423.8865
"101",364.78175
"102",342.8934
"103",350.9581
"104",328.3539
"105",264.34275
"106",272.19515
"107",380.16105
"108",400.66295
"109",363.7793
"110",337.71595
"111",329.9504
"112",257.2362
"113",304.7826
"114",210.1109
"115",181.2217
"116",216.533
"117",401.8314
"118",430.6588
"119",421.9119
"120",366.54335
"121",344.3453
"122",303.59605
"123",321.9404
"124",320.8373
"125",291.71185
"126",209.5523
"127",209.91015
"128",196.68395
"129",218.47845
"130",182.3747
"131",459.4358
"132",472.5769
"133",411.24055
"134",378.5449
"135",328.23445
"136",322.4815
"137",342.32825
"138",346.56115
"139",324.2266
"140",305.6311
"141",264.0218
"142",254.64355
"143",268.78945
"144",255.5411
"145",235.68275
"146",261.2069
"147",209.24475
"148",225.5398
"149",153.061
"150",441.57975
"151",450.3038
"152",405.5006
"153",430.8218
"154",340.24495
"155",360.5318
"156",374.5607
"157",359.14725
"158",395.8182
"159",326.2503
"160",391.23775
"161",324.5791
"162",320.4495
"163",293.7069
"164",283.452
"165",237.5395
"166",230.41505
"167",245.274
"168",148.8779
"169",116.18665
"170",228.9355
"171",423.26655
"172",414.25215
"173",403.13945
"174",339.49535
"175",414.38755
"176",384.39955
"177",385.0883
"178",349.71005
"179",359.93975
"180",359.865
"181",408.3708
"182",336.4792
"183",316.99035
"184",321.7341
"185",276.16235
"186",216.47735
"187",200.2501
"188",127.99375
"189",451.8679
"190",523.6072
"191",407.6874
"192",409.53255
"193",395.02995
"194",405.8197
"195",383.4794
"196",359.03725
"197",352.0281
"198",323.73795
"199",350.17495
"200",359.5094
"201",374.65105
"202",352.30055
"203",362.27995
"204",283.54225
"205",221.62315
"206",185.8126
"207",148.62145
"208",412.08785
"209",377.51585
"210",466.79065
"211",431.0067
"212",409.0835
"213",404.006
"214",419.6772
"215",399.11585
"216",393.77725
"217",344.1082
"218",369.14545
"219",349.488
"220",381.38995
"221",383.9679
"222",372.14045
"223",369.22195
"224",327.0337
"225",229.70665
"226",228.41535
"227",190.432
"228",135.9747
"229",404.3976
"230",426.90775
"231",368.62485
"232",430.27715
"233",431.9267
"234",437.72825
"235",399.15375
"236",366.75045
"237",343.1283
"238",352.4392
"239",344.45505
"240",396.04875
"241",398.31855
"242",400.71825
"243",455.2101
"244",396.3369
"245",377.1709
"246",274.53045
"247",259.3539
"248",187.1084
"249",184.10315
"250",148.74395
"251",119.6308
"252",273.71465
"253",450.86795
"254",412.5783
"255",375.4329
"256",428.289
"257",378.978
"258",382.9044
"259",337.2913
"260",387.1499
"261",426.79425
"262",418.1216
"263",437.96975
"264",446.17995
"265",387.7806
"266",426.6099
"267",270.20565
"268",218.0821
"269",189.91345
"270",163.2277
"271",156.43865
"272",244.93735
"273",271.54025
"274",352.998
"275",359.97755
"276",369.79865
"277",370.64335
"278",436.56325
"279",416.74055
"280",420.60005
"281",472.909
"282",389.28315
"283",465.211
"284",345.7208
"285",374.30955
"286",303.17535
"287",212.7992
"288",181.9542
"289",156.3735
"290",226.4599
"291",286.0269
"292",334.27935
"293",228.67705
"294",373.73155
"295",417.1293
"296",483.54835
"297",600.7989
"298",468.09125
"299",406.8201
"300",383.46345
"301",351.4643
"302",314.11285
"303",301.14595
"304",248.6142
"305",197.6174
"306",159.6851
"307",332.2535
"308",328.31045
"309",253.85265
"310",351.7526
"311",416.9595
"312",413.84845
"313",374.09685
"314",404.95925
"315",400.8438
"316",369.22895
"317",360.4092
"318",317.37765
"319",306.4488
"320",306.8618
"321",202.2594
"322",166.28115
"323",302.29295
"324",261.56595
"325",353.4044
"326",438.34085
"327",441.9189
"328",373.78875
"329",400.9218
"330",388.3248
"331",392.3713
"332",323.8782
"333",363.45275
"334",334.92905
"335",300.9827
"336",269.47385
"337",254.9163
"338",321.748
"339",357.847
"340",398.1386
"341",412.1034
"342",232.5848
"343",373.68405
"344",501.67545
"345",357.1481
"346",312.52715
"347",369.0798
"348",355.94905
"349",319.3401
"350",324.16925
"351",216.6845
"352",317.05015
"353",391.5085
"354",363.3082
"355",400.83965
"356",393.13815
"357",386.89175
"358",394.14815
"359",326.94435
"360",363.904
"361",360.07705
"362",310.59895
"363",261.1205
"364",213.84115
"365",186.1203
"366",299.07815
"367",368.6712
"368",401.0032
"369",359.2157
"370",347.21165
"371",343.77335
"372",352.1923
"373",357.73005
"374",349.78175
"375",186.42835
"376",247.9123
"377",244.66235
"378",364.79415
"379",310.31935
"380",359.4733
"381",360.7782
"382",384.71995
"383",343.5502
"384",289.5965
"385",224.75695
"386",355.2596
"387",287.42165
"388",342.10825
"389",311.00725
"390",348.09195
"391",346.6367
"392",231.6258
"393",317.99405
"394",352.7999
"395",313.58905
"396",322.8972
"397",332.01535
"398",334.98085
"399",326.4563
"400",287.46715
"401",352.5442
"402",305.4014
"403",336.514
"404",348.5346
"405",152.13565
"406",288.23715
"407",273.2158
"408",338.3683
"409",357.5051
"410",332.556
"411",333.6216
"412",172.1516
"413",153.08145
"414",258.6694
"415",307.41515
"416",309.21415
"417",325.4355
"418",307.09625
"419",170.4274
"420",178.1905
"421",202.592104545455
"422",243.2012625
"423",306.20395
"424",332.7847
"425",319.28385
"426",259.62545
"427",282.25795
"428",297.8135
"429",304.3203
"430",191.51755
"431",295.617213899614
"432",267.830571428571
"433",257.15585
"434",202.14985
"435",310.0982
"436",323.980964285714
"437",261.59445
"438",215.8895
"439",274.45995
"440",258.9919
"441",306.59425
"442",251.5593
"443",276.36225
"444",336.3736
"445",307.322153968254
"446",305.3602
"447",244.52545
"448",264.201302747253
"449",190.687792857143
"450",196.519789473684
"451",247.57725
"452",265.49635
"453",283.77085
"454",336.9156
"455",306.916
"456",181.165
"457",176.42895
"458",299.7437
"459",306.69545
"460",309.877
"461",320.7483
"462",324.57485
"463",306.7419
"464",158.18985
"465",194.95635
"466",188.8034
"467",318.66335
"468",314.69645
"469",305.48595
"470",292.93265
"471",298.8486
"472",145.99695
"473",166.647937445887
"474",261.27045
"475",298.78205
"476",324.7075
"477",318.5736
"478",186.79075
"479",150.88795
"480",161.797170833333
"481",225.057
"482",246.51615
"483",285.76045
"484",231.554842857143
"485",192.37545
"486",139.93895
"487",174.744547913052
"488",239.036375
"489",196.37365
"490",223.58105
"491",190.37215
"492",160.30695
"493",152.26095
"494",137.9642
"495",163.18695
"496",236.916389010989
"497",162.66415
"498",179.47265
"499",161.5093
"500",161.52995
"501",122.64865
"502",166.879656635702
"503",286.73315
"504",160.39095
"505",159.62245
"506",146.4781
"507",154.20875
"508",179.11195
"509",178.321120332356
"510",195.20815
"511",189.40215
"512",83.9395
"513",41.4578
"514",45.6285
"515",93.7914499999999
"516",57.3791
"517",76.4836
"518",44.62715
"519",46.3595
"520",24.5486
"521",39.13585
"522",74.8102
"523",71.7697
"524",108.70905
"525",84.72735
"526",53.3833
"527",56.5612
"528",45.51835
"529",59.4486
"530",105.096
"531",70.0666
"532",61.7845
"533",98.7866500000001
"534",50.07865
"535",68.00755
"536",76.6634000000001
"537",118.7267
"538",45.10305
"539",37.31295
"540",58.04165
"541",56.18365
"542",97.5136
"543",138.02685
"544",89.1371
"545",145.8043
"546",51.10125
"547",43.35965
"548",48.5273
"549",38.73475
"550",48.4173
"551",63.95345
"552",41.73375
"553",56.98655
"554",83.13615
"555",85.2988
"556",157.06525
"557",56.0077
"558",82.9297
"559",44.4291999999999
"560",69.20755
"561",77.43185
"562",61.69065
"563",60.8646
"564",47.86165
"565",73.53235
"566",62.1492
"567",116.46025
"568",30.7893
"569",56.02025
"570",88.07925
"571",46.9014499999999
"572",37.6504
"573",59.5411
"574",64.60125
"575",60.5218
"576",55.70545
"577",44.28145
"578",90.65665
"579",49.1332
"580",65.8252
"581",31.1596
"582",57.494
"583",41.7906
"584",65.21885
"585",71.74635
"586",56.55215
"587",52.99825
"588",70.9409
"589",44.9536
"590",45.06805
"591",74.3986
"592",42.44395
"593",44.41685
"594",40.65045
"595",72.0139500000001
"596",36.559
"597",46.7293
"598",40.07705
"599",82.00315
"600",63.31675
"601",65.91725
"602",86.19055
"603",49.46465
"604",112.73415
"605",47.71415
"606",60.53205
"607",73.88785
"608",60.5967
"609",61.1987
"610",66.42725
"611",48.24425
"612",40.7951
"613",73.4895
"614",54.3106
"615",52.9339
"616",90.8019
"617",54.3309999999999
"618",54.7856
"619",65.982
"620",57.37425
"621",133.77305
"622",61.69275
"623",65.70625
"624",61.66965
"625",101.33525
"626",97.0502000000001
"627",161.95845
"628",87.56875
"629",112.40405
"630",89.2717499999999
"631",80.8202
"632",125.6657
"633",53.83615
"634",48.334
"635",70.7867
"636",57.3131
"637",80.7871500000001
"638",54.71895
"639",69.7198499999999
"640",86.5673000000001
"641",97.0159000000001
"642",51.77805
"643",60.1464
"644",66.74735
"645",73.80045
"646",186.2139
"647",100.64305
"648",78.67655
"649",156.6403
"650",97.1767999999999
"651",100.84225
"652",52.45115
"653",46.4551
"654",52.8933
"655",55.37435
"656",119.7195
"657",100.5783
"658",61.45635
"659",113.29005
"660",107.74185
"661",129.47165
"662",66.82585
"663",55.6574
"664",89.0983000000001
"665",123.7102
"666",177.44715
"667",108.6894
"668",96.8929
"669",58.06145
"670",173.3319
"671",106.0221
"672",54.47565
"673",86.2947499999999
"674",68.504
"675",105.5253
"676",106.5029
"677",75.4653
"678",79.35585
"679",110.9966
"680",88.8006999999999
"681",112.0383
"682",116.4546
"683",117.6626
"684",87.8988000000001
"685",40.62295
"686",82.2492
"687",78.8398
"688",189.20205
"689",101.54185
"690",127.86185
"691",202.5581
"692",131.40415
"693",120.2407
"694",83.1500999999999
"695",90.59615
"696",117.2803
"697",118.25955
"698",105.5966
"699",98.68875
"700",107.7125
"701",119.94155
"702",131.73785
"703",86.14245
"704",130.1249
"705",73.3648
"706",81.42135
"707",148.66625
"708",84.0762
"709",78.59335
"710",98.5942500000001
"711",64.23845
"712",87.9528
"713",112.2101
"714",139.64425
"715",101.7419
"716",77.41395
"717",177.41685
"718",78.13615
"719",103.05545
"720",84.8747
"721",63.43865
"722",106.29385
"723",146.3956
"724",99.2234
"725",116.0722
"726",131.6376
"727",105.3046
"728",93.72495
"729",86.03985
"730",164.0249
"731",290.21135
"732",118.5032
"733",42.41455
"734",50.00575
"735",66.77175
"736",60.1185
"737",52.33865
"738",93.97415
"739",188.2349
