"","x"
"1",158.27965
"2",112.48045
"3",235.20425
"4",110.56345
"5",102.3607
"6",130.9254
"7",250.8907
"8",150.2695
"9",200.43935
"10",269.24135
"11",201.2803
"12",278.17825
"13",202.3305
"14",162.52135
"15",106.4446
"16",258.8157
"17",305.33065
"18",233.29875
"19",300.794
"20",338.44885
"21",128.37305
"22",222.14745
"23",121.76245
"24",217.70295
"25",237.63695
"26",188.879228571429
"27",97.8115999999999
"28",106.46205
"29",68.05
"30",92.4798
"31",103.9063
"32",101.57075
"33",138.1645
"34",135.57485
"35",169.61865
"36",130.2338
"37",254.29615
"38",133.32
"39",72.83675
"40",107.2728
"41",161.93765
"42",161.20145
"43",122.1291
"44",182.05575
"45",149.97845
"46",143.67325
"47",164.28745
"48",173.05575
"49",160.8827
"50",134.8354
"51",113.750366666667
"52",104.22425
"53",105.2564
"54",149.7738
"55",111.76295
"56",53.4364
"57",81.5589
"58",75.961
"59",97.75455
"60",111.39715
"61",133.7342
"62",176.252
"63",159.71515
"64",223.7913
"65",150.74945
"66",164.66225
"67",145.95685
"68",133.41935
"69",188.3373
"70",174.92635
"71",180.97135
"72",171.8094
"73",143.334928571429
"74",145.8172
"75",240.77925
"76",262.5949
"77",248.51105
"78",199.5848
"79",234.4054
"80",258.222
"81",272.90245
"82",249.38665
"83",271.34825
"84",186.490475
"85",280.6463
"86",312.8272
"87",296.9754
"88",255.3508
"89",282.846348291926
"90",411.14725
"91",245.5882
"92",288.95205
"93",377.18395
"94",383.7087
"95",257.314885714286
"96",235.62345
"97",212.53375
"98",234.85255
"99",229.7412
"100",425.7523
"101",367.9113
"102",332.81415
"103",316.0215
"104",290.83715
"105",246.74085
"106",254.09275
"107",362.0471
"108",376.473
"109",267.81605
"110",306.30325
"111",316.35845
"112",282.34015
"113",278.2215
"114",261.94805
"115",166.95155
"116",182.12345
"117",346.28845
"118",414.78765
"119",407.3978
"120",351.6279
"121",324.87555
"122",271.18115
"123",296.92495
"124",275.15795
"125",209.66435
"126",137.22825
"127",201.4897
"128",184.5014
"129",198.713
"130",164.0153
"131",425.8448
"132",435.274
"133",381.50625
"134",323.93745
"135",317.1254
"136",305.83945
"137",314.55335
"138",316.58695
"139",280.5164
"140",251.1604
"141",231.59335
"142",241.60835
"143",233.55835
"144",234.90925
"145",227.02095
"146",206.62455
"147",200.74375
"148",211.23075
"149",138.08705
"150",416.3519
"151",438.6512
"152",380.9988
"153",398.7159
"154",331.6008
"155",344.7216
"156",367.71425
"157",331.44075
"158",324.1104
"159",267.637
"160",300.91535
"161",302.01965
"162",287.6702
"163",287.9126
"164",296.4664
"165",228.9539
"166",246.36675
"167",181.5872
"168",149.14395
"169",123.2137
"170",392.7206
"171",416.45885
"172",386.6577
"173",363.69005
"174",255.29585
"175",376.2065
"176",351.58915
"177",326.1284
"178",324.7171
"179",330.42015
"180",312.87475
"181",329.29535
"182",308.6936
"183",316.41955
"184",287.4707
"185",279.3244
"186",237.2652
"187",187.74265
"188",122.95895
"189",423.38955
"190",417.51885
"191",384.72405
"192",369.49315
"193",369.45305
"194",376.26735
"195",368.33785
"196",312.2673
"197",319.0557
"198",301.8545
"199",334.7226
"200",340.7157
"201",393.78575
"202",327.16295
"203",333.26725
"204",290.9138
"205",247.11725
"206",178.74635
"207",155.4862
"208",380.739875
"209",449.48915
"210",431.653
"211",375.66365
"212",354.6442
"213",378.73315
"214",360.06735
"215",354.1857
"216",340.414
"217",318.61535
"218",355.2844
"219",331.6553
"220",351.3636
"221",405.67395
"222",368.2458
"223",368.1264
"224",333.17115
"225",250.74675
"226",228.01665
"227",167.102
"228",127.3967
"229",379.695517857143
"230",396.72355
"231",324.54685
"232",417.2459
"233",413.31115
"234",349.8036
"235",367.918
"236",362.32925
"237",336.7459
"238",340.68785
"239",248.06075
"240",339.44935
"241",369.0778
"242",380.2533
"243",434.89475
"244",386.92065
"245",386.0817
"246",249.68635
"247",236.023321428572
"248",182.7908
"249",188.5801
"250",145.336
"251",119.93295
"252",283.1391
"253",315.96185
"254",384.87975
"255",361.1177
"256",375.63115
"257",362.462
"258",358.65125
"259",341.848477777778
"260",357.5132
"261",376.32535
"262",408.76405
"263",409.23735
"264",509.01865
"265",378.8166
"266",318.3855
"267",273.857
"268",207.09375
"269",185.69045
"270",155.8468
"271",149.9028
"272",201.6435
"273",257.85785
"274",334.4196
"275",356.22525
"276",354.48315
"277",343.4167
"278",385.88475
"279",415.707
"280",389.14735
"281",439.67465
"282",380.86795
"283",382.0639
"284",344.10785
"285",287.50445
"286",232.23715
"287",269.44875
"288",173.27315
"289",143.6453
"290",278.05265
"291",281.7933
"292",329.8056
"293",287.07895
"294",399.77355
"295",414.19275
"296",377.35725
"297",539.2353
"298",432.83235
"299",402.5256
"300",396.1618
"301",342.51715
"302",310.3667
"303",267.7904
"304",307.4555
"305",208.71775
"306",144.95695
"307",290.50695
"308",368.80905
"309",265.99915
"310",354.4344
"311",407.0031
"312",407.147
"313",316.0946
"314",377.7629
"315",412.976
"316",412.2271
"317",365.2734
"318",262.4977
"319",277.0612
"320",241.54745
"321",210.268
"322",141.80595
"323",286.3271
"324",357.78075
"325",325.62225
"326",423.3248
"327",410.91585
"328",360.18725
"329",371.74015
"330",379.41445
"331",381.05235
"332",335.3636
"333",334.472
"334",313.9921
"335",287.9855
"336",238.04255
"337",219.00755
"338",301.649
"339",338.2135
"340",361.31435
"341",315.16305
"342",311.3668
"343",355.4463
"344",478.92675
"345",352.0725
"346",309.3273
"347",339.941385714286
"348",329.3472
"349",277.26715
"350",229.68735
"351",231.6925
"352",301.3469
"353",320.71405
"354",328.741
"355",366.34055
"356",357.8166
"357",342.11415
"358",372.22115
"359",311.9644
"360",353.61305
"361",325.21825
"362",275.87275
"363",234.7141
"364",190.38495
"365",176.34915
"366",236.2036
"367",301.1086
"368",363.50705
"369",303.09995
"370",338.08845
"371",346.0822
"372",321.8837
"373",325.36595
"374",311.70925
"375",148.1911
"376",167.3249
"377",240.519967857143
"378",338.3928
"379",196.478
"380",335.8668
"381",354.3266
"382",354.5781
"383",323.71245
"384",230.6358
"385",150.88225
"386",304.7025
"387",279.99585
"388",321.6176
"389",345.05965
"390",240.1099
"391",212.47865
"392",270.91915
"393",286.52415
"394",347.40045
"395",304.0614
"396",260.2464
"397",321.7907
"398",181.33055
"399",192.7478
"400",283.52075
"401",309.73425
"402",252.01805
"403",315.3862
"404",318.45905
"405",141.31615
"406",172.50665
"407",285.94735
"408",316.12555
"409",298.04925
"410",202.46105
"411",297.32945
"412",160.0728
"413",150.5924
"414",206.25125
"415",288.2826
"416",283.54615
"417",289.0081
"418",277.71215
"419",158.400925
"420",172.733242857143
"421",202.80855
"422",195.387484615385
"423",239.548
"424",314.67575
"425",309.03425
"426",253.343721428571
"427",283.39555
"428",264.8475
"429",220.3717
"430",207.890364285714
"431",182.639081949897
"432",254.287383333333
"433",167.07355
"434",267.679764285714
"435",294.79885
"436",326.2749
"437",315.7453
"438",186.016196428571
"439",178.453145726496
"440",253.89705
"441",273.213344444445
"442",262.558026085434
"443",268.51055
"444",317.85915
"445",343.865672222222
"446",303.1416
"447",216.829671978022
"448",245.447316465485
"449",172.877652272727
"450",188.084963631222
"451",269.2614
"452",203.4138
"453",296.24755
"454",333.56915
"455",311.56225
"456",192.2974
"457",256.334972049689
"458",226.69565
"459",286.9633
"460",278.40485
"461",307.990225
"462",321.17045
"463",307.96765
"464",186.300126923077
"465",187.718891940413
"466",184.604325998185
"467",296.9719
"468",287.78345
"469",302.84735
"470",278.40095
"471",300.8715
"472",155.5046
"473",230.243225224074
"474",242.2435
"475",302.219135714286
"476",333.9001
"477",266.82805
"478",173.6067
"479",154.6527
"480",164.988317291042
"481",211.420713793104
"482",240.2388
"483",312.1073
"484",294.2694
"485",203.0201
"486",154.933426623377
"487",136.588259519068
"488",221.361253923484
"489",186.36805
"490",231.81125
"491",204.76925
"492",173.9669
"493",153.674028409091
"494",146.516496428571
"495",193.600243092415
"496",196.228561491798
"497",173.0428
"498",166.368441666667
"499",159.834675
"500",144.510314965837
"501",126.156318181818
"502",166.534025587686
"503",287.613922927073
"504",159.90095
"505",161.685648291925
"506",161.200425
"507",180.8312
"508",184.2173
"509",186.917895254745
"510",226.618768464052
"511",195.475614285714
"512",105.61735
"513",122.2468
"514",155.4038
"515",85.58285
"516",64.3609500000001
"517",100.954
"518",84.47345
"519",76.6233
"520",48.19755
"521",69.17995
"522",68.1837
"523",78.6508
"524",176.1409
"525",87.80665
"526",116.0516
"527",129.2342
"528",67.3167
"529",49.91795
"530",118.29075
"531",184.392
"532",86.29495
"533",150.621435714286
"534",98.41485
"535",83.391
"536",98.1938
"537",105.56785
"538",76.65415
"539",67.495
"540",55.77895
"541",66.87805
"542",183.192
"543",179.1401
"544",116.83135
"545",127.98875
"546",164.13355
"547",63.68285
"548",51.8055
"549",117.56155
"550",86.0744
"551",139.0992
"552",73.92145
"553",78.80825
"554",117.43375
"555",112.3925
"556",229.91185
"557",131.1433
"558",80.1637
"559",122.32505
"560",89.78315
"561",77.69165
"562",82.6356500000001
"563",126.6027
"564",135.6377
"565",93.61115
"566",91.5492857142857
"567",97.721
"568",105.2236
"569",96.6767
"570",73.97385
"571",170.78465
"572",69.02865
"573",73.15785
"574",89.3289
"575",95.6066
"576",150.3028
"577",78.4789000000001
"578",75.2788
"579",80.83185
"580",143.882
"581",75.4611
"582",72.582
"583",118.9966
"584",121.34205
"585",86.1856
"586",91.94245
"587",66.8418500000001
"588",199.02175
"589",72.7028
"590",72.6927
"591",73.8332
"592",54.5824
"593",105.39515
"594",60.93665
"595",133.94325
"596",75.1756
"597",71.53345
"598",75.613
"599",93.0953
"600",89.7394499999999
"601",81.3741
"602",120.2484
"603",152.7888
"604",101.93505
"605",94.44265
"606",111.96705
"607",132.92835
"608",74.2925
"609",105.3248
"610",69.9431650501672
"611",59.87625
"612",41.75965
"613",158.402090934066
"614",110.3074
"615",73.59
"616",126.4652
"617",83.9854
"618",97.92655
"619",145.73215
"620",139.2064
"621",97.3928000000001
"622",83.1106
"623",85.7585
"624",88.8447499999999
"625",95.6637
"626",288.9407
"627",164.0688
"628",147.28485
"629",120.1037
"630",220.3179
"631",186.56595
"632",64.02945
"633",64.98555
"634",61.7159
"635",168.4027
"636",179.4048
"637",73.5848
"638",80.742
"639",153.69615
"640",157.7392
"641",194.50105
"642",78.74845
"643",94.7901500000001
"644",92.7914
"645",92.50255
"646",178.79405
"647",153.02915
"648",118.5018
"649",128.12515
"650",128.1975
"651",120.0702
"652",114.20725
"653",133.806
"654",83.34015
"655",80.99475
"656",79.82035
"657",124.1101
"658",86.59325
"659",210.2489
"660",136.1986
"661",114.2994
"662",76.7244
"663",80.6712999999999
"664",176.9068
"665",120.911
"666",148.51705
"667",127.40895
"668",116.44785
"669",73.01265
"670",204.52275
"671",129.02585
"672",125.931
"673",185.25095
"674",96.4940999999999
"675",131.01625
"676",121.1408
"677",86.0105
"678",126.79005
"679",125.73785
"680",105.7388
"681",188.7886
"682",159.78
"683",127.15185
"684",71.20455
"685",67.53525
"686",113.44945
"687",118.59895
"688",217.01665
"689",95.8242214285714
"690",131.67035
"691",151.07235
"692",121.5097
"693",178.2325
"694",175.97645
"695",90.34195
"696",111.63455
"697",115.53045
"698",112.0561
"699",126.36145
"700",128.64505
"701",169.7354
"702",113.111171428571
"703",185.96995
"704",98.74895
"705",96.3913
"706",95.2723
"707",112.1605
"708",116.74115
"709",93.1909
"710",189.76105
"711",92.5930499999999
"712",93.1875
"713",125.56315
"714",123.48925
"715",125.3056
"716",89.5229
"717",125.03825
"718",131.8938
"719",111.96805
"720",161.57525
"721",135.78215
"722",131.6722
"723",278.3602
"724",109.26165
"725",152.447185714286
"726",214.49175
"727",145.2721
"728",137.04985
"729",129.7948
"730",159.13395
"731",217.47635
"732",90.17935
"733",65.67175
"734",75.0792
"735",81.50075
"736",105.1459
"737",155.4469
"738",103.2998
"739",157.39805
"740",146.272942857143
"741",194.2266
"742",116.81575
"743",117.47575
"744",127.84245
"745",152.3723
"746",169.9009
"747",64.71585
"748",94.7644
"749",74.3686
"750",99.5087999999999
"751",138.735
"752",136.7079
"753",75.44115
"754",85.0722
"755",104.218
"756",166.1404
"757",140.8463
"758",113.39035
"759",103.72435
"760",138.953785714286
"761",152.60185
"762",162.71745
"763",127.9629
"764",199.8237
"765",88.8901000000001
"766",142.9241
"767",126.03125
"768",126.6372
"769",80.46925
"770",57.07675
"771",68.18245
"772",72.9418
"773",146.8074
"774",223.64385
"775",117.65445
"776",259.17775
"777",152.47905
"778",153.20415
"779",158.8653
"780",202.55445
"781",112.22785
"782",138.7131
"783",172.4441
"784",146.42545
"785",213.83645
"786",211.308
"787",142.89995
"788",176.49115
"789",121.9958
"790",119.790035714286
"791",97.7524
"792",45.6857
"793",98.07645
"794",127.057
"795",154.29645
"796",300.4905
"797",289.67265
"798",254.9746
"799",119.48
"800",93.6124
"801",139.0244
"802",93.4123
"803",126.4138
