"","x"
"1",152.9134
"2",112.60095
"3",254.5053
"4",115.9749
"5",122.7341
"6",140.2178
"7",252.9583
"8",94.3284
"9",115.3085
"10",263.11625
"11",95.0475
"12",162.5234
"13",185.29465
"14",186.3718
"15",85.4725
"16",245.72985
"17",312.5974
"18",237.53135
"19",291.16055
"20",329.43845
"21",173.8223
"22",189.5273
"23",108.77335
"24",221.8658
"25",150.82695
"26",287.47255
"27",126.034014285714
"28",108.1061
"29",88.24295
"30",90.55125
"31",115.2766
"32",105.899
"33",140.74395
"34",115.08765
"35",294.5215
"36",83.6360999999999
"37",110.94595
"38",118.8029
"39",65.50815
"40",163.28
"41",143.9224
"42",196.68495
"43",253.9132
"44",120.4251
"45",73.95665
"46",140.994
"47",163.7774
"48",171.23265
"49",170.3261
"50",118.07845
"51",105.1174
"52",108.27375
"53",107.56345
"54",155.90495
"55",128.190875
"56",65.9546000000001
"57",82.2081000000001
"58",83.82285
"59",99.9022000000001
"60",122.3982
"61",145.5209
"62",162.54015
"63",152.8931
"64",164.127517857143
"65",151.39
"66",150.31785
"67",190.539214285714
"68",128.8029
"69",187.3907
"70",188.2998
"71",193.97285
"72",164.1498
"73",149.49975
"74",142.85535
"75",214.0969
"76",269.35205
"77",238.3954
"78",205.21685
"79",218.52625
"80",178.75055
"81",272.66975
"82",203.5235
"83",272.90755
"84",260.485
"85",229.0213
"86",287.160864285714
"87",308.402
"88",259.23835
"89",283.049057692308
"90",409.9919
"91",265.11545
"92",302.9385
"93",370.93785
"94",384.4243
"95",297.24235
"96",288.9643
"97",259.99005
"98",161.7527
"99",217.48015
"100",417.7893
"101",362.80125
"102",297.7403
"103",285.31
"104",290.77995
"105",245.92
"106",258.1878
"107",266.88955
"108",385.06575
"109",345.26065
"110",324.1404
"111",321.6515
"112",222.79095
"113",277.191
"114",200.6826
"115",171.18315
"116",185.0789
"117",375.22335
"118",431.0962
"119",418.07275
"120",358.79585
"121",322.36515
"122",290.34385
"123",289.8478
"124",219.85855
"125",220.23615
"126",152.8645
"127",182.206
"128",187.0978
"129",205.1415
"130",154.937835714286
"131",425.05745
"132",435.7982
"133",398.5741
"134",384.5017
"135",264.6348
"136",267.6308
"137",305.9699
"138",324.86385
"139",303.2458
"140",267.00325
"141",228.8387
"142",243.894
"143",264.07325
"144",241.0127
"145",234.129
"146",216.1167
"147",199.8987
"148",202.426
"149",140.34355
"150",418.20935
"151",455.4664
"152",346.210342857143
"153",407.21315
"154",327.2956
"155",356.0544
"156",357.69425
"157",322.08845
"158",330.8694
"159",258.307
"160",311.4035
"161",304.7594
"162",285.89655
"163",284.2901
"164",273.26715
"165",232.2797
"166",231.4778
"167",186.40805
"168",207.00445
"169",125.711
"170",396.7083
"171",418.85035
"172",386.0397
"173",371.4739
"174",333.40635
"175",364.6186
"176",353.00045
"177",333.81505
"178",322.9478
