"","x"
"1",160.6453
"2",104.64305
"3",241.182
"4",145.29915
"5",114.60035
"6",208.02995
"7",144.11585
"8",138.92875
"9",118.92735
"10",236.25815
"11",78.5106
"12",215.0995
"13",260.26995
"14",155.69455
"15",74.5108
"16",110.86975
"17",170.3473
"18",154.66685
"19",192.03245
"20",328.87205
"21",116.0759
"22",182.9727
"23",107.07585
"24",172.4445
"25",121.4389
"26",163.94455
"27",99.15555
"28",83.049
"29",61.2399
"30",77.9720000000001
"31",128.0551
"32",98.70255
"33",125.29155
"34",112.338707142857
"35",237.60565
"36",74.69355
"37",253.34655
"38",110.74145
"39",71.86275
"40",156.2486
"41",135.2891
"42",198.5715
"43",254.73305
"44",148.016507142857
"45",80.23895
"46",143.76515
"47",132.40735
"48",173.83245
"49",168.05085
"50",124.1392
"51",111.3955
"52",105.099
"53",109.8388
"54",147.41375
"55",114.981885714286
"56",42.67755
"57",81.0086
"58",67.9559
"59",88.4226999999999
"60",107.3133
"61",133.05845
"62",152.97005
"63",153.25185
"64",154.47
"65",158.4703
"66",164.03665
"67",117.7905
"68",133.04125
"69",195.8252
"70",183.9155
"71",191.57565
"72",199.05715
"73",149.528771428571
"74",148.28775
"75",223.64705
"76",274.57205
"77",255.065
"78",207.4722
"79",233.20735
"80",256.0112
"81",255.0606
"82",277.60355
"83",270.90545
"84",266.58875
"85",243.96675
"86",329.8494
"87",314.5189
"88",264.3842
"89",299.07015
"90",360.84705
"91",305.2046
"92",287.53555
"93",395.4616
"94",404.89825
"95",314.09995
"96",293.0952
"97",272.0474
"98",240.2338
"99",230.2623
"100",422.9152
"101",375.44045
"102",341.0635
"103",311.24185
"104",303.16575
"105",263.83955
"106",230.70465
"107",379.78345
"108",396.3826
"109",345.9849
"110",329.6636
"111",308.2019
"112",279.23175
"113",295.5171
"114",257.08035
"115",173.5825
"116",194.3148
"117",375.1967
"118",432.0969
"119",406.65755
"120",296.3322
"121",324.80695
"122",299.4956
"123",272.1011
"124",296.8713
"125",232.0461
"126",177.5213
"127",203.3748
"128",193.0842
"129",210.9804
"130",182.9171
"131",438.09775
"132",433.0209
"133",414.482449999999
"134",387.4385
"135",275.08835
"136",288.48945
"137",326.01775
"138",328.3166
"139",325.1838
"140",231.815
"141",268.46965
"142",241.1812
"143",233.4881
"144",243.92265
"145",227.9246
"146",220.6316
"147",201.5952
"148",226.8316
"149",136.769
"150",436.57055
"151",472.3743
"152",410.1589
"153",423.0851
"154",342.1806
"155",365.28715
"156",383.06475
"157",353.4654
"158",334.82245
"159",319.08075
"160",346.5737
"161",316.58975
"162",285.4797
"163",327.4778
"164",291.37795
"165",234.4824
"166",245.2586
"167",190.26355
"168",161.75735
"169",120.81515
"170",388.98435
"171",418.24265
"172",392.38015
"173",387.4057
"174",342.87155
"175",380.42685
"176",355.89265
"177",324.94205
"178",333.7258
"179",369.53175
"180",326.1268
"181",339.67315
"182",335.74925
"183",317.3784
"184",311.2684
"185",275.5961
"186",218.8169
"187",194.65775
"188",125.91115
"189",433.7235
"190",448.2047
"191",388.65515
"192",392.94985
"193",379.3489
"194",375.9471
"195",363.7883
"196",339.08695
"197",339.00915
"198",308.47545
"199",338.3733
"200",342.6819
"201",365.4103
"202",332.15785
"203",335.3722
"204",287.55645
"205",226.04045
"206",181.359
"207",150.58535
"208",396.45405
"209",445.5936
"210",437.88995
"211",396.67355
"212",381.0024
"213",388.3769
"214",396.3995
"215",357.15025
"216",355.0458
"217",312.8546
"218",356.4482
"219",286.69235
"220",356.1032
"221",410.38465
"222",371.97685
"223",356.67905
"224",307.1535
"225",258.354907142857
"226",221.47665
"227",172.18865
"228",128.65775
"229",264.6221
"230",379.73175
"231",382.71105
"232",460.46975
"233",412.80145
"234",379.20045
"235",372.3807
"236",368.2257
"237",274.49675
"238",338.64005
"239",241.86915
"240",375.3243
"241",390.73745
"242",382.6922
"243",441.1513
"244",464.04835
"245",357.32115
"246",260.47965
"247",213.6753
"248",189.0933
"249",190.19915
"250",141.9784
"251",115.41355
"252",253.96405
"253",422.4753
"254",423.68525
"255",370.8949
"256",395.02315
"257",368.1894
"258",365.1424
"259",353.104
"260",386.3046
"261",397.18985
"262",413.4187
"263",407.0565
