"","Cell_ID","ant_SM_time","ant_SM","Peak_Time","Peak_SM","minSM_Time","min_SM","Rtrn_Time","Rtrn_Lngth","storm"
"1","x-80.243782043457y37.8296012878418",2019-09-24 12:00:00,0.118506997823715,2019-10-22 18:00:00,0.168526217341423,2019-10-24 21:00:00,0.163283228874207,NA,NA,"al122019"
"2","x-80.1504211425781y37.8296012878418",2019-09-24 12:00:00,0.117007754743099,2019-10-22 18:00:00,0.163287162780762,2019-10-24 21:00:00,0.158570349216461,NA,NA,"al122019"
"3","x-80.0570526123047y37.8296012878418",2019-09-24 12:00:00,0.146640136837959,2019-10-22 18:00:00,0.188459575176239,2019-10-24 21:00:00,0.184788003563881,NA,NA,"al122019"
"4","x-79.9636917114258y37.8296012878418",2019-09-24 12:00:00,0.145325601100922,2019-10-23 00:00:00,0.183983862400055,2019-10-24 21:00:00,0.180701598525047,NA,NA,"al122019"
"5","x-79.8703308105469y37.8296012878418",2019-09-24 12:00:00,0.114907287061214,2019-10-23 00:00:00,0.149688199162483,2019-10-24 21:00:00,0.146327391266823,NA,NA,"al122019"
"6","x-79.776969909668y37.8296012878418",2019-09-24 12:00:00,0.141660943627357,2019-10-23 00:00:00,0.172787308692932,2019-10-24 09:00:00,0.169990599155426,NA,NA,"al122019"
"7","x-79.6836090087891y37.8296012878418",2019-09-24 12:00:00,0.143581613898277,2019-10-23 00:00:00,0.168771043419838,2019-10-24 09:00:00,0.165963634848595,NA,NA,"al122019"
"8","x-79.5902481079102y37.8296012878418",2019-09-24 12:00:00,0.291383117437363,2019-10-23 00:00:00,0.313699215650558,2019-10-24 09:00:00,0.311100453138351,NA,NA,"al122019"
"9","x-79.4968872070312y37.8296012878418",2019-09-24 12:00:00,0.322483748197556,2019-10-24 00:00:00,0.35081672668457,2019-10-24 21:00:00,0.348825365304947,NA,NA,"al122019"
"10","x-79.4035263061523y37.8296012878418",2019-09-24 12:00:00,0.29233518242836,2019-10-22 21:00:00,0.322966068983078,2019-10-24 21:00:00,0.319786161184311,NA,NA,"al122019"
"11","x-79.3101654052734y37.8296012878418",2019-09-24 12:00:00,0.191931262612343,2019-10-22 21:00:00,0.228908181190491,2019-10-25 12:00:00,0.225351735949516,NA,NA,"al122019"
"12","x-79.2168045043945y37.8296012878418",2019-09-24 12:00:00,0.115110792219639,2019-10-22 21:00:00,0.151241436600685,2019-10-25 12:00:00,0.146167978644371,NA,NA,"al122019"
"13","x-79.1234436035156y37.8296012878418",2019-09-24 12:00:00,0.181366130709648,2019-10-23 00:00:00,0.217154756188393,2019-10-25 12:00:00,0.213542357087135,NA,NA,"al122019"
"14","x-79.0300827026367y37.8296012878418",2019-09-24 12:00:00,0.183792173862457,2019-10-23 00:00:00,0.218083932995796,2019-10-24 09:00:00,0.214508220553398,NA,NA,"al122019"
"15","x-78.9367218017578y37.8296012878418",2019-09-24 12:00:00,0.191614791750908,2019-10-22 21:00:00,0.224580451846123,2019-10-25 12:00:00,0.219217523932457,NA,NA,"al122019"
"16","x-78.8433609008789y37.8296012878418",2019-09-24 12:00:00,0.209657624363899,2019-10-23 00:00:00,0.244569778442383,2019-10-24 09:00:00,0.240989148616791,NA,NA,"al122019"
"17","x-78.75y37.8296012878418",2019-09-24 12:00:00,0.208273649215698,2019-10-23 00:00:00,0.243872821331024,2019-10-24 09:00:00,0.240027770400047,NA,NA,"al122019"
"18","x-78.6566390991211y37.8296012878418",2019-09-24 12:00:00,0.241460844874382,2019-10-23 00:00:00,0.272105604410172,2019-10-24 09:00:00,0.26848167181015,NA,NA,"al122019"
"19","x-78.5632781982422y37.8296012878418",2019-09-24 12:00:00,0.25374573469162,2019-10-23 00:00:00,0.280875116586685,2019-10-24 09:00:00,0.277195155620575,NA,NA,"al122019"
"20","x-78.4699172973633y37.8296012878418",2019-09-24 12:00:00,0.238891407847404,2019-10-23 00:00:00,0.264974862337112,2019-10-24 09:00:00,0.260317265987396,NA,NA,"al122019"
"21","x-78.3765563964844y37.8296012878418",2019-09-24 12:00:00,0.258167088031769,2019-10-23 00:00:00,0.279182940721512,2019-10-24 09:00:00,0.275552749633789,NA,NA,"al122019"
"22","x-78.2831954956055y37.8296012878418",2019-09-24 12:00:00,0.245166078209877,2019-10-23 00:00:00,0.264918923377991,2019-10-24 09:00:00,0.260334014892578,NA,NA,"al122019"
"23","x-78.1898345947266y37.8296012878418",2019-09-24 12:00:00,0.239442467689514,2019-10-23 00:00:00,0.257210791110992,2019-10-24 09:00:00,0.252670109272003,NA,NA,"al122019"
"24","x-78.0964736938477y37.8296012878418",2019-09-24 12:00:00,0.239797964692116,2019-10-23 00:00:00,0.256716758012772,2019-10-24 09:00:00,0.252421766519547,NA,NA,"al122019"
"25","x-78.0031127929688y37.8296012878418",2019-09-24 12:00:00,0.162425085902214,2019-10-23 00:00:00,0.181860014796257,2019-10-24 09:00:00,0.178738638758659,NA,NA,"al122019"
"26","x-77.9097518920898y37.8296012878418",2019-09-24 12:00:00,0.141607463359833,2019-10-23 00:00:00,0.164862111210823,2019-10-24 21:00:00,0.160206153988838,NA,NA,"al122019"
