"","Cell_ID","ant_SM_time","ant_SM","Peak_Time","Peak_SM","minSM_Time","min_SM","Rtrn_Time","Rtrn_Lngth","storm"
"1","x-80.243782043457y37.8296012878418",2019-10-19 06:00:00,0.143131896853447,2019-11-01 00:00:00,0.186997592449188,2019-11-18 00:00:00,0.17559652030468,NA,NA,"al162019"
"2","x-80.1504211425781y37.8296012878418",2019-10-19 06:00:00,0.139090269804001,2019-11-01 00:00:00,0.184123888611794,2019-11-18 00:00:00,0.172295734286308,NA,NA,"al162019"
"3","x-80.0570526123047y37.8296012878418",2019-10-19 06:00:00,0.165199711918831,2019-11-01 00:00:00,0.212553635239601,2019-11-17 21:00:00,0.200896263122559,NA,NA,"al162019"
"4","x-79.9636917114258y37.8296012878418",2019-10-19 06:00:00,0.160974740982056,2019-11-01 00:00:00,0.210891857743263,2019-11-17 21:00:00,0.199198380112648,NA,NA,"al162019"
"5","x-79.8703308105469y37.8296012878418",2019-10-19 06:00:00,0.127983197569847,2019-11-01 00:00:00,0.174037754535675,2019-11-17 21:00:00,0.162542641162872,NA,NA,"al162019"
"6","x-79.776969909668y37.8296012878418",2019-10-19 06:00:00,0.150467738509178,2019-11-01 00:00:00,0.19985818862915,2019-11-17 21:00:00,0.188866555690765,NA,NA,"al162019"
"7","x-79.6836090087891y37.8296012878418",2019-10-19 06:00:00,0.14677868783474,2019-11-01 00:00:00,0.1966343075037,2019-11-17 21:00:00,0.184717819094658,NA,NA,"al162019"
"8","x-79.5902481079102y37.8296012878418",2019-10-19 06:00:00,0.28716367483139,2019-11-01 00:00:00,0.355862617492676,2019-11-17 21:00:00,0.34202829003334,NA,NA,"al162019"
"9","x-79.4968872070312y37.8296012878418",2019-10-19 06:00:00,0.32123526930809,2019-11-01 09:00:00,0.471293330192566,2019-11-14 00:00:00,0.342578172683716,NA,NA,"al162019"
"10","x-79.4035263061523y37.8296012878418",2019-10-19 06:00:00,0.28610971570015,2019-11-01 03:00:00,0.385043293237686,2019-11-17 21:00:00,0.366116553544998,NA,NA,"al162019"
"11","x-79.3101654052734y37.8296012878418",2019-10-19 06:00:00,0.19157786667347,2019-11-01 03:00:00,0.285903006792068,2019-11-17 21:00:00,0.26663476228714,NA,NA,"al162019"
"12","x-79.2168045043945y37.8296012878418",2019-10-19 06:00:00,0.115888573229313,2019-11-01 00:00:00,0.200275793671608,2019-11-17 21:00:00,0.178675532341003,NA,NA,"al162019"
