"","Cell_ID","ant_SM_time","ant_SM","Peak_Time","Peak_SM","minSM_Time","min_SM","Rtrn_Time","Rtrn_Lngth","storm"
"1","x-80.243782043457y37.8296012878418",2016-06-06 18:00:00,0.224886775016785,2016-06-24 06:00:00,0.249847054481506,2016-07-03 21:00:00,0.221913740038872,2016-07-02 00:00:00,186,"al032016"
"2","x-80.1504211425781y37.8296012878418",2016-06-06 18:00:00,0.221295818686485,2016-06-24 06:00:00,0.254847764968872,2016-07-03 21:00:00,0.222900375723839,NA,NA,"al032016"
"3","x-80.0570526123047y37.8296012878418",2016-06-06 18:00:00,0.254748314619064,2016-06-24 06:00:00,0.278535157442093,2016-07-03 21:00:00,0.247578859329224,2016-07-01 18:00:00,180,"al032016"
"4","x-79.9636917114258y37.8296012878418",2016-06-06 18:00:00,0.263914972543716,2016-06-24 06:00:00,0.298547655344009,2016-07-03 21:00:00,0.263992309570312,NA,NA,"al032016"
"5","x-79.8703308105469y37.8296012878418",2016-06-06 18:00:00,0.216901049017906,2016-06-24 06:00:00,0.246004223823547,2016-07-03 21:00:00,0.212272465229034,2016-07-01 21:00:00,183,"al032016"
"6","x-79.776969909668y37.8296012878418",2016-06-06 18:00:00,0.260216444730759,2016-06-24 06:00:00,0.277779251337051,2016-07-04 00:00:00,0.245781049132347,2016-06-27 18:00:00,84,"al032016"
"7","x-79.6836090087891y37.8296012878418",2016-06-06 18:00:00,0.254166781902313,2016-06-24 06:00:00,0.270050764083862,2016-07-04 00:00:00,0.239739879965782,2016-06-27 03:00:00,69,"al032016"
"8","x-79.5902481079102y37.8296012878418",2016-06-06 18:00:00,0.441224485635757,2016-06-24 06:00:00,0.458795785903931,2016-07-04 00:00:00,0.430777281522751,2016-06-30 15:00:00,153,"al032016"
"9","x-79.4968872070312y37.8296012878418",2016-06-06 18:00:00,0.540216207504272,2016-06-24 09:00:00,0.561959147453308,2016-07-03 00:00:00,0.345044106245041,2016-06-27 09:00:00,72,"al032016"
"10","x-79.4035263061523y37.8296012878418",2016-06-06 18:00:00,0.445634752511978,2016-06-05 12:00:00,0.452441334724426,2016-06-21 03:00:00,0.397169470787048,2016-06-06 18:00:00,30,"al032016"
