"","Cell_ID","ant_SM_time","ant_SM","Peak_Time","Peak_SM","minSM_Time","min_SM","Rtrn_Time","Rtrn_Lngth","storm"
"1","x-80.243782043457y37.8296012878418",2017-07-31 03:00:00,0.153442844748497,2017-08-08 03:00:00,0.165983334183693,2017-08-30 00:00:00,0.136912226676941,2017-08-17 15:00:00,228,"al062017"
"2","x-80.1504211425781y37.8296012878418",2017-07-31 03:00:00,0.147322833538055,2017-08-08 03:00:00,0.161839738488197,2017-08-30 00:00:00,0.133704632520676,2017-08-19 18:00:00,279,"al062017"
"3","x-80.0570526123047y37.8296012878418",2017-07-31 03:00:00,0.174756482243538,2017-08-08 06:00:00,0.191587671637535,2017-08-30 00:00:00,0.162957191467285,2017-08-20 21:00:00,303,"al062017"
"4","x-79.9636917114258y37.8296012878418",2017-07-31 03:00:00,0.172694802284241,2017-08-08 06:00:00,0.190823599696159,2017-08-30 00:00:00,0.161310404539108,2017-08-21 03:00:00,309,"al062017"
"5","x-79.8703308105469y37.8296012878418",2017-07-31 03:00:00,0.137892812490463,2017-08-08 06:00:00,0.156731188297272,2017-08-30 00:00:00,0.129483744502068,2017-08-21 18:00:00,324,"al062017"
"6","x-79.776969909668y37.8296012878418",2017-07-31 03:00:00,0.167684212327003,2017-08-08 06:00:00,0.187692806124687,2017-08-29 21:00:00,0.157954663038254,2017-08-21 18:00:00,324,"al062017"
"7","x-79.6836090087891y37.8296012878418",2017-07-31 03:00:00,0.169277012348175,2017-08-08 06:00:00,0.190117344260216,2017-08-29 21:00:00,0.159987285733223,2017-08-22 03:00:00,333,"al062017"
"8","x-79.5902481079102y37.8296012878418",2017-07-31 03:00:00,0.334917187690735,2017-08-08 06:00:00,0.353861570358276,2017-08-29 03:00:00,0.316580951213837,2017-08-20 00:00:00,282,"al062017"
"9","x-79.4968872070312y37.8296012878418",2017-07-31 03:00:00,0.370226889848709,2017-08-09 03:00:00,0.428378313779831,2017-08-29 00:00:00,0.33186274766922,2017-08-12 18:00:00,87,"al062017"
"10","x-79.4035263061523y37.8296012878418",2017-07-31 03:00:00,0.350442439317703,2017-08-08 03:00:00,0.368041068315506,2017-08-29 03:00:00,0.324577540159225,2017-08-17 15:00:00,228,"al062017"
"11","x-79.3101654052734y37.8296012878418",2017-07-31 03:00:00,0.237293288111687,2017-08-08 03:00:00,0.253343373537064,2017-08-29 03:00:00,0.214351579546928,2017-08-14 18:00:00,159,"al062017"
"12","x-79.2168045043945y37.8296012878418",2017-07-31 03:00:00,0.144938990473747,2017-08-08 03:00:00,0.158887431025505,2017-08-29 03:00:00,0.128052145242691,2017-08-13 21:00:00,138,"al062017"
"13","x-79.1234436035156y37.8296012878418",2017-07-31 03:00:00,0.214696809649467,2017-08-08 03:00:00,0.224791839718819,2017-08-29 03:00:00,0.192577004432678,2017-08-12 18:00:00,111,"al062017"
"14","x-79.0300827026367y37.8296012878418",2017-07-31 03:00:00,0.214408472180367,2017-08-08 03:00:00,0.222521007061005,2017-08-29 03:00:00,0.191572263836861,2017-08-10 21:00:00,66,"al062017"
"15","x-78.9367218017578y37.8296012878418",2017-07-31 03:00:00,0.213197991251945,2017-08-08 03:00:00,0.223869130015373,2017-08-29 00:00:00,0.195945546030998,2017-08-11 18:00:00,87,"al062017"
"16","x-78.8433609008789y37.8296012878418",2017-07-31 03:00:00,0.238092735409737,2017-08-08 03:00:00,0.247737288475037,2017-08-29 00:00:00,0.217843353748322,2017-08-13 00:00:00,117,"al062017"
"17","x-78.75y37.8296012878418",2017-07-31 03:00:00,0.236921057105064,2017-08-08 03:00:00,0.246355012059212,2017-08-29 00:00:00,0.217279031872749,2017-08-11 21:00:00,90,"al062017"
"18","x-78.6566390991211y37.8296012878418",2017-07-31 03:00:00,0.27510878443718,2017-08-08 03:00:00,0.287179470062256,2017-08-29 03:00:00,0.257748037576675,2017-08-13 18:00:00,135,"al062017"
"19","x-78.5632781982422y37.8296012878418",2017-07-31 03:00:00,0.291685342788696,2017-08-08 03:00:00,0.306462019681931,2017-08-29 03:00:00,0.276587188243866,2017-08-14 00:00:00,141,"al062017"
"20","x-78.4699172973633y37.8296012878418",2017-07-31 03:00:00,0.270223408937454,2017-08-08 03:00:00,0.28928729891777,2017-08-29 00:00:00,0.260173708200455,2017-08-14 21:00:00,162,"al062017"
"21","x-78.3765563964844y37.8296012878418",2017-07-31 03:00:00,0.291448801755905,2017-08-08 03:00:00,0.310296922922134,2017-08-29 03:00:00,0.282040029764175,2017-08-23 00:00:00,357,"al062017"
"22","x-78.2831954956055y37.8296012878418",2017-07-31 03:00:00,0.267375200986862,2017-08-08 03:00:00,0.28620108962059,2017-08-29 00:00:00,0.259435534477234,2017-08-18 21:00:00,258,"al062017"
"23","x-78.1898345947266y37.8296012878418",2017-07-31 03:00:00,0.258574038743973,2017-08-19 06:00:00,0.277153104543686,2017-08-29 00:00:00,0.251596063375473,2017-08-25 18:00:00,156,"al062017"
"24","x-78.0964736938477y37.8296012878418",2017-07-31 03:00:00,0.258945614099503,2017-08-19 06:00:00,0.278359115123749,2017-08-29 00:00:00,0.251981645822525,2017-08-25 18:00:00,156,"al062017"
"25","x-78.0031127929688y37.8296012878418",2017-07-31 03:00:00,0.183834865689278,2017-08-19 06:00:00,0.203044429421425,2017-08-29 00:00:00,0.177954450249672,2017-08-26 00:00:00,162,"al062017"
"26","x-77.9097518920898y37.8296012878418",2017-07-31 03:00:00,0.164459139108658,2017-08-08 06:00:00,0.179529190063477,2017-08-29 00:00:00,0.155122980475426,2017-08-16 21:00:00,207,"al062017"
"27","x-77.8163909912109y37.8296012878418",2017-07-31 03:00:00,0.166110500693321,2017-08-08 09:00:00,0.179314196109772,2017-08-29 00:00:00,0.155184045433998,2017-08-11 00:00:00,63,"al062017"
"28","x-77.723030090332y37.8296012878418",2017-07-31 03:00:00,0.16826631128788,2017-08-19 06:00:00,0.182379618287086,2017-08-29 00:00:00,0.156970024108887,2017-08-22 18:00:00,84,"al062017"
"29","x-77.6296691894531y37.8296012878418",2017-07-31 03:00:00,0.170775279402733,2017-08-19 06:00:00,0.186806842684746,2017-08-29 00:00:00,0.159426376223564,2017-08-22 18:00:00,84,"al062017"
"30","x-77.5363082885742y37.8296012878418",2017-07-31 03:00:00,0.250803858041763,2017-08-19 06:00:00,0.270197719335556,2017-08-29 00:00:00,0.239141702651978,2017-08-23 00:00:00,90,"al062017"
"31","x-77.4429473876953y37.8296012878418",2017-07-31 03:00:00,0.159160241484642,2017-08-19 06:00:00,0.172576129436493,2017-08-29 00:00:00,0.14443065226078,2017-08-21 21:00:00,63,"al062017"
"32","x-77.3495864868164y37.8296012878418",2017-07-31 03:00:00,0.170304417610168,2017-08-19 06:00:00,0.191461101174355,2017-08-29 00:00:00,0.161760434508324,2017-08-25 12:00:00,150,"al062017"
"33","x-77.2562255859375y37.8296012878418",2017-07-31 03:00:00,0.292368769645691,2017-08-19 06:00:00,0.322779148817062,2017-08-29 03:00:00,0.290178209543228,2017-08-28 15:00:00,225,"al062017"
"34","x-77.1628646850586y37.8296012878418",2017-07-31 03:00:00,0.166556745767593,2017-08-19 06:00:00,0.195856094360352,2017-08-29 03:00:00,0.164133489131927,2017-08-27 21:00:00,207,"al062017"
"35","x-77.0695037841797y37.8296012878418",2017-07-31 03:00:00,0.169553205370903,2017-08-19 06:00:00,0.20086432993412,2017-08-29 03:00:00,0.168790876865387,2017-08-28 21:00:00,231,"al062017"
"36","x-76.9761428833008y37.8296012878418",2017-07-31 03:00:00,0.148391112685204,2017-08-19 06:00:00,0.177916169166565,2017-08-29 00:00:00,0.145262494683266,2017-08-27 18:00:00,204,"al062017"
"37","x-76.8827819824219y37.8296012878418",2017-07-31 03:00:00,0.147316306829453,2017-08-29 21:00:00,0.178158596158028,2017-08-30 00:00:00,0.177538931369781,NA,NA,"al062017"
"38","x-76.789421081543y37.8296012878418",2017-07-31 03:00:00,0.145060315728188,2017-08-29 21:00:00,0.179661080241203,2017-08-30 00:00:00,0.179061949253082,NA,NA,"al062017"
"39","x-76.6960601806641y37.8296012878418",2017-07-31 03:00:00,0.181063413619995,2017-08-29 21:00:00,0.217971384525299,2017-08-30 00:00:00,0.217515036463737,NA,NA,"al062017"
