"","Cell_ID","ant_SM_time","ant_SM","Peak_Time","Peak_SM","minSM_Time","min_SM","Rtrn_Time","Rtrn_Lngth","storm"
"1","x-80.243782043457y37.8296012878418",2016-09-01 18:00:00,0.130353674292564,2016-10-01 06:00:00,0.161058038473129,2016-10-06 18:00:00,0.149327531456947,NA,NA,"al092016"
"2","x-80.1504211425781y37.8296012878418",2016-09-01 18:00:00,0.126608341932297,2016-10-01 03:00:00,0.171076118946075,2016-10-06 18:00:00,0.157185778021812,NA,NA,"al092016"
"3","x-80.0570526123047y37.8296012878418",2016-09-01 18:00:00,0.154684498906136,2016-10-01 03:00:00,0.20595420897007,2016-10-06 18:00:00,0.193111583590508,NA,NA,"al092016"
"4","x-79.9636917114258y37.8296012878418",2016-09-01 18:00:00,0.154540851712227,2016-10-01 03:00:00,0.219549596309662,2016-10-06 18:00:00,0.203844860196114,NA,NA,"al092016"
"5","x-79.8703308105469y37.8296012878418",2016-09-01 18:00:00,0.118760906159878,2016-10-01 03:00:00,0.18559505045414,2016-10-06 18:00:00,0.168149873614311,NA,NA,"al092016"
"6","x-79.776969909668y37.8296012878418",2016-09-01 18:00:00,0.147432595491409,2016-10-01 03:00:00,0.215569153428078,2016-10-06 18:00:00,0.198943197727203,NA,NA,"al092016"
"7","x-79.6836090087891y37.8296012878418",2016-09-01 18:00:00,0.153195947408676,2016-10-01 03:00:00,0.221124053001404,2016-10-06 18:00:00,0.202122092247009,NA,NA,"al092016"
"8","x-79.5902481079102y37.8296012878418",2016-09-01 18:00:00,0.317817836999893,2016-10-01 03:00:00,0.378437072038651,2016-10-06 18:00:00,0.364064782857895,NA,NA,"al092016"
"9","x-79.4968872070312y37.8296012878418",2016-09-01 18:00:00,0.329581648111343,2016-10-01 03:00:00,0.382281392812729,2016-10-06 18:00:00,0.370515108108521,NA,NA,"al092016"
"10","x-79.4035263061523y37.8296012878418",2016-09-01 18:00:00,0.317321866750717,2016-10-01 03:00:00,0.363461941480637,2016-10-06 18:00:00,0.352196127176285,NA,NA,"al092016"
"11","x-79.3101654052734y37.8296012878418",2016-09-01 18:00:00,0.205083608627319,2016-10-01 03:00:00,0.259154409170151,2016-10-06 18:00:00,0.246398463845253,NA,NA,"al092016"
"12","x-79.2168045043945y37.8296012878418",2016-09-01 18:00:00,0.121325828135014,2016-10-01 03:00:00,0.18172699213028,2016-10-06 18:00:00,0.162683114409447,NA,NA,"al092016"
"13","x-79.1234436035156y37.8296012878418",2016-09-01 18:00:00,0.189435616135597,2016-10-01 03:00:00,0.26177915930748,2016-10-06 18:00:00,0.243718072772026,NA,NA,"al092016"
"14","x-79.0300827026367y37.8296012878418",2016-09-01 18:00:00,0.189903870224953,2016-10-01 03:00:00,0.263980478048325,2016-10-06 18:00:00,0.245544001460075,NA,NA,"al092016"
"15","x-78.9367218017578y37.8296012878418",2016-09-01 18:00:00,0.194683626294136,2016-10-01 03:00:00,0.259245961904526,2016-10-06 18:00:00,0.236451208591461,NA,NA,"al092016"
"16","x-78.8433609008789y37.8296012878418",2016-09-01 18:00:00,0.213666081428528,2016-10-01 03:00:00,0.275736778974533,2016-10-06 18:00:00,0.260642558336258,NA,NA,"al092016"
"17","x-78.75y37.8296012878418",2016-09-01 18:00:00,0.211579874157906,2016-10-01 06:00:00,0.264773607254028,2016-10-06 18:00:00,0.251689106225967,NA,NA,"al092016"
"18","x-78.6566390991211y37.8296012878418",2016-09-01 18:00:00,0.249269604682922,2016-10-01 06:00:00,0.300411134958267,2016-10-06 18:00:00,0.289040058851242,NA,NA,"al092016"
"19","x-78.5632781982422y37.8296012878418",2016-09-01 18:00:00,0.266494363546371,2016-10-01 09:00:00,0.316848993301392,2016-10-06 18:00:00,0.30576428771019,NA,NA,"al092016"
"20","x-78.4699172973633y37.8296012878418",2016-09-01 18:00:00,0.249169528484344,2016-10-01 09:00:00,0.298768430948257,2016-10-06 18:00:00,0.285958349704742,NA,NA,"al092016"
