"","Cell_ID","ant_SM_time","ant_SM","Peak_Time","Peak_SM","minSM_Time","min_SM","Rtrn_Time","Rtrn_Lngth","storm"
"1","x-80.243782043457y37.8296012878418",2019-07-13 03:00:00,0.170704498887062,2019-07-23 15:00:00,0.184369623661041,2019-08-13 03:00:00,0.147748365998268,2019-07-27 18:00:00,99,"al022019"
"2","x-80.1504211425781y37.8296012878418",2019-07-13 03:00:00,0.16461880505085,2019-07-23 18:00:00,0.178923547267914,2019-08-13 00:00:00,0.144329741597176,2019-07-27 21:00:00,99,"al022019"
"3","x-80.0570526123047y37.8296012878418",2019-07-13 03:00:00,0.20152884721756,2019-07-23 18:00:00,0.21397964656353,2019-08-13 03:00:00,0.178506076335907,2019-07-27 15:00:00,93,"al022019"
"4","x-79.9636917114258y37.8296012878418",2019-07-13 03:00:00,0.20264758169651,2019-07-23 18:00:00,0.213494136929512,2019-08-13 03:00:00,0.176794484257698,2019-07-26 18:00:00,72,"al022019"
"5","x-79.8703308105469y37.8296012878418",2019-07-13 03:00:00,0.163285747170448,2019-07-23 18:00:00,0.171688720583916,2019-08-13 00:00:00,0.138317987322807,2019-07-25 21:00:00,51,"al022019"
"6","x-79.776969909668y37.8296012878418",2019-07-13 03:00:00,0.202598318457603,2019-07-12 03:00:00,0.20637309551239,2019-08-13 03:00:00,0.168187096714973,2019-07-13 03:00:00,24,"al022019"
"7","x-79.6836090087891y37.8296012878418",2019-07-13 03:00:00,0.206056654453278,2019-07-12 00:00:00,0.209885910153389,2019-08-13 03:00:00,0.169704183936119,2019-07-13 03:00:00,27,"al022019"
"8","x-79.5902481079102y37.8296012878418",2019-07-13 03:00:00,0.385119289159775,2019-07-12 00:00:00,0.389545083045959,2019-08-13 06:00:00,0.334429532289505,2019-07-13 03:00:00,27,"al022019"
"9","x-79.4968872070312y37.8296012878418",2019-07-13 03:00:00,0.443631321191788,2019-07-12 15:00:00,0.498296469449997,2019-08-13 00:00:00,0.333511829376221,2019-07-13 00:00:00,9,"al022019"
"10","x-79.4035263061523y37.8296012878418",2019-07-13 03:00:00,0.388728529214859,2019-07-12 00:00:00,0.393739968538284,2019-08-13 06:00:00,0.331006914377213,2019-07-13 03:00:00,27,"al022019"
"11","x-79.3101654052734y37.8296012878418",2019-07-13 03:00:00,0.263988673686981,2019-07-12 00:00:00,0.268756300210953,2019-08-13 06:00:00,0.218234792351723,2019-07-13 03:00:00,27,"al022019"
"12","x-79.2168045043945y37.8296012878418",2019-07-13 03:00:00,0.1641735881567,2019-07-12 00:00:00,0.168652877211571,2019-08-13 03:00:00,0.134327352046967,2019-07-13 03:00:00,27,"al022019"
"13","x-79.1234436035156y37.8296012878418",2019-07-13 03:00:00,0.242284938693047,2019-07-12 00:00:00,0.247228130698204,2019-08-13 06:00:00,0.207777127623558,2019-07-13 03:00:00,27,"al022019"
"14","x-79.0300827026367y37.8296012878418",2019-07-13 03:00:00,0.24089241027832,2019-07-12 00:00:00,0.245654761791229,2019-07-30 21:00:00,0.209659978747368,2019-07-13 03:00:00,27,"al022019"
"15","x-78.9367218017578y37.8296012878418",2019-07-13 03:00:00,0.230150818824768,2019-07-12 00:00:00,0.234706699848175,2019-08-13 03:00:00,0.206003025174141,2019-07-13 03:00:00,27,"al022019"
"16","x-78.8433609008789y37.8296012878418",2019-07-13 03:00:00,0.254233509302139,2019-07-12 12:00:00,0.25779128074646,2019-08-13 06:00:00,0.228625729680061,2019-07-13 03:00:00,15,"al022019"
"17","x-78.75y37.8296012878418",2019-07-13 03:00:00,0.249183177947998,2019-07-12 12:00:00,0.252413362264633,2019-08-13 06:00:00,0.225680470466614,2019-07-13 03:00:00,15,"al022019"
"18","x-78.6566390991211y37.8296012878418",2019-07-13 03:00:00,0.288184493780136,2019-07-12 12:00:00,0.291414111852646,2019-08-13 06:00:00,0.259376436471939,2019-07-13 03:00:00,15,"al022019"
"19","x-78.5632781982422y37.8296012878418",2019-07-13 03:00:00,0.306261032819748,2019-07-12 12:00:00,0.309607893228531,2019-08-13 06:00:00,0.270978987216949,2019-07-13 03:00:00,15,"al022019"
"20","x-78.4699172973633y37.8296012878418",2019-07-13 03:00:00,0.278517037630081,2019-07-12 12:00:00,0.281874984502792,2019-08-13 06:00:00,0.247868180274963,2019-07-13 03:00:00,15,"al022019"
"21","x-78.3765563964844y37.8296012878418",2019-07-13 03:00:00,0.300249606370926,2019-07-12 12:00:00,0.303415209054947,2019-07-30 21:00:00,0.272765874862671,2019-07-13 03:00:00,15,"al022019"
"22","x-78.2831954956055y37.8296012878418",2019-07-13 03:00:00,0.275608569383621,2019-07-31 12:00:00,0.306987315416336,2019-08-13 03:00:00,0.267997622489929,2019-08-10 15:00:00,243,"al022019"
"23","x-78.1898345947266y37.8296012878418",2019-07-13 03:00:00,0.266295999288559,2019-07-31 12:00:00,0.315453916788101,2019-08-13 03:00:00,0.267245203256607,NA,NA,"al022019"
"24","x-78.0964736938477y37.8296012878418",2019-07-13 03:00:00,0.266656368970871,2019-07-31 12:00:00,0.3172687292099,2019-08-13 03:00:00,0.269188553094864,NA,NA,"al022019"
"25","x-78.0031127929688y37.8296012878418",2019-07-13 03:00:00,0.184116169810295,2019-07-31 12:00:00,0.225593760609627,2019-08-13 06:00:00,0.189987733960152,NA,NA,"al022019"
"26","x-77.9097518920898y37.8296012878418",2019-07-13 03:00:00,0.161119312047958,2019-07-31 12:00:00,0.180327832698822,2019-08-13 03:00:00,0.154973566532135,2019-08-10 00:00:00,228,"al022019"
"27","x-77.8163909912109y37.8296012878418",2019-07-13 03:00:00,0.160506993532181,2019-07-12 12:00:00,0.163504555821419,2019-08-13 06:00:00,0.144182965159416,2019-07-13 03:00:00,15,"al022019"
"28","x-77.723030090332y37.8296012878418",2019-07-13 03:00:00,0.164167419075966,2019-07-12 12:00:00,0.167292311787605,2019-08-13 06:00:00,0.145079150795937,2019-07-13 03:00:00,15,"al022019"
"29","x-77.6296691894531y37.8296012878418",2019-07-13 03:00:00,0.169140323996544,2019-07-12 12:00:00,0.172426804900169,2019-08-13 06:00:00,0.147087126970291,2019-07-13 03:00:00,15,"al022019"
"30","x-77.5363082885742y37.8296012878418",2019-07-13 03:00:00,0.252855658531189,2019-07-12 12:00:00,0.256376922130585,2019-08-13 06:00:00,0.224496439099312,2019-07-13 03:00:00,15,"al022019"
"31","x-77.4429473876953y37.8296012878418",2019-07-13 03:00:00,0.160917639732361,2019-07-12 12:00:00,0.164019644260406,2019-08-13 06:00:00,0.136636778712273,2019-07-13 03:00:00,15,"al022019"
"32","x-77.3495864868164y37.8296012878418",2019-07-13 03:00:00,0.170170351862907,2019-07-19 09:00:00,0.175208076834679,2019-08-13 03:00:00,0.14678581058979,2019-07-20 09:00:00,24,"al022019"
"33","x-77.2562255859375y37.8296012878418",2019-07-13 03:00:00,0.301775246858597,2019-07-19 09:00:00,0.309472143650055,2019-08-13 06:00:00,0.273904114961624,2019-07-20 18:00:00,33,"al022019"
"34","x-77.1628646850586y37.8296012878418",2019-07-13 03:00:00,0.167106911540031,2019-07-19 09:00:00,0.178192973136902,2019-07-31 18:00:00,0.14941617846489,2019-07-21 12:00:00,51,"al022019"
"35","x-77.0695037841797y37.8296012878418",2019-07-13 03:00:00,0.173790320754051,2019-08-02 15:00:00,0.18030309677124,2019-08-13 03:00:00,0.155912324786186,2019-08-04 00:00:00,33,"al022019"
"36","x-76.9761428833008y37.8296012878418",2019-07-13 03:00:00,0.153776451945305,2019-08-02 15:00:00,0.166180476546288,2019-08-13 03:00:00,0.136363938450813,2019-08-04 18:00:00,51,"al022019"
"37","x-76.8827819824219y37.8296012878418",2019-07-13 03:00:00,0.153247162699699,2019-08-02 15:00:00,0.170241340994835,2019-08-13 03:00:00,0.137098148465157,2019-08-06 15:00:00,96,"al022019"
"38","x-76.789421081543y37.8296012878418",2019-07-13 03:00:00,0.149483546614647,2019-08-02 15:00:00,0.163754180073738,2019-08-13 03:00:00,0.13222973048687,2019-08-04 18:00:00,51,"al022019"
"39","x-76.6960601806641y37.8296012878418",2019-07-13 03:00:00,0.187981680035591,2019-08-02 15:00:00,0.194068610668182,2019-08-13 03:00:00,0.16613744199276,2019-08-03 18:00:00,27,"al022019"
"40","x-76.6026992797852y37.8296012878418",2019-07-13 03:00:00,0.175046369433403,2019-07-10 12:00:00,0.180553555488586,2019-07-31 18:00:00,0.151336878538132,2019-07-11 18:00:00,30,"al022019"
"41","x-76.5093383789062y37.8296012878418",2019-07-13 03:00:00,0.145166784524918,2019-07-10 12:00:00,0.151433631777763,2019-07-31 18:00:00,0.121414072811604,2019-07-11 18:00:00,30,"al022019"
"42","x-76.4159774780273y37.8296012878418",2019-07-13 03:00:00,0.151873275637627,2019-07-10 12:00:00,0.156923055648804,2019-07-31 18:00:00,0.129887014627457,2019-07-11 15:00:00,27,"al022019"
"43","x-76.3226165771484y37.8296012878418",2019-07-13 03:00:00,0.180374324321747,2019-07-10 12:00:00,0.185114309191704,2019-08-13 06:00:00,0.156187444925308,2019-07-11 09:00:00,21,"al022019"
"44","x-76.2292556762695y37.8296012878418",2019-07-13 03:00:00,0.177249982953072,2019-07-10 12:00:00,0.180608332157135,2019-08-13 06:00:00,0.154071003198624,2019-07-10 21:00:00,9,"al022019"
"45","x-75.8558120727539y37.8296012878418",2019-07-13 03:00:00,NA,NA,NA,NA,NA,NA,NA,"al022019"
"46","x-75.762451171875y37.8296012878418",2019-07-13 03:00:00,0.240108251571655,2019-07-12 06:00:00,0.246132627129555,2019-08-13 00:00:00,0.205297663807869,2019-07-13 03:00:00,21,"al022019"
