"","Cell_ID","ant_SM_time","ant_SM","Peak_Time","Peak_SM","minSM_Time","min_SM","Rtrn_Time","Rtrn_Lngth","storm"
"1","x-80.243782043457y37.8296012878418",2018-09-03,0.159206390380859,2018-09-28 06:00:00,0.212512493133545,2018-10-05 18:00:00,0.194934919476509,NA,NA,"al072018"
"2","x-80.1504211425781y37.8296012878418",2018-09-03,0.157250702381134,2018-09-28 06:00:00,0.217461094260216,2018-10-05 18:00:00,0.198578462004662,NA,NA,"al072018"
"3","x-80.0570526123047y37.8296012878418",2018-09-03,0.191904067993164,2018-09-28 06:00:00,0.258710891008377,2018-10-05 18:00:00,0.23982535302639,NA,NA,"al072018"
"4","x-79.9636917114258y37.8296012878418",2018-09-03,0.193052768707275,2018-09-28 06:00:00,0.268088430166245,2018-10-05 18:00:00,0.247731193900108,NA,NA,"al072018"
"5","x-79.8703308105469y37.8296012878418",2018-09-03,0.154996395111084,2018-09-28 06:00:00,0.226338461041451,2018-10-05 18:00:00,0.205873414874077,NA,NA,"al072018"
"6","x-79.776969909668y37.8296012878418",2018-09-03,0.18684808909893,2018-09-28 06:00:00,0.264776319265366,2018-10-05 18:00:00,0.244175016880035,NA,NA,"al072018"
"7","x-79.6836090087891y37.8296012878418",2018-09-03,0.190090715885162,2018-09-28 06:00:00,0.270329922437668,2018-10-05 18:00:00,0.248999118804932,NA,NA,"al072018"
"8","x-79.5902481079102y37.8296012878418",2018-09-03,0.355666846036911,2018-09-28 06:00:00,0.452301174402237,2018-10-05 18:00:00,0.432451248168945,NA,NA,"al072018"
"9","x-79.4968872070312y37.8296012878418",2018-09-03,0.376627564430237,2018-09-17 15:00:00,0.561814308166504,2018-10-05 18:00:00,0.376808375120163,NA,NA,"al072018"
"10","x-79.4035263061523y37.8296012878418",2018-09-03,0.357251793146133,2018-09-28 06:00:00,0.462472200393677,2018-10-05 18:00:00,0.444682866334915,NA,NA,"al072018"
"11","x-79.3101654052734y37.8296012878418",2018-09-03,0.246405109763145,2018-09-28 06:00:00,0.339247226715088,2018-10-05 18:00:00,0.321613281965256,NA,NA,"al072018"
"12","x-79.2168045043945y37.8296012878418",2018-09-03,0.15981861948967,2018-09-23 09:00:00,0.234520241618156,2018-10-05 18:00:00,0.215653955936432,NA,NA,"al072018"
"13","x-79.1234436035156y37.8296012878418",2018-09-03,0.239722207188606,2018-09-23 09:00:00,0.316411644220352,2018-10-05 18:00:00,0.296904593706131,NA,NA,"al072018"
"14","x-79.0300827026367y37.8296012878418",2018-09-03,0.241978332400322,2018-09-23 09:00:00,0.31226846575737,2018-10-05 18:00:00,0.292764902114868,NA,NA,"al072018"
"15","x-78.9367218017578y37.8296012878418",2018-09-03,0.228487685322762,2018-09-23 09:00:00,0.281988352537155,2018-10-05 18:00:00,0.262530416250229,NA,NA,"al072018"
"16","x-78.8433609008789y37.8296012878418",2018-09-03,0.254730075597763,2018-09-23 09:00:00,0.31203556060791,2018-10-05 18:00:00,0.293797999620438,NA,NA,"al072018"
"17","x-78.75y37.8296012878418",2018-09-03,0.250060319900513,2018-09-23 12:00:00,0.30087074637413,2018-10-05 18:00:00,0.283692896366119,NA,NA,"al072018"
"18","x-78.6566390991211y37.8296012878418",2018-09-03,0.292860209941864,2018-09-28 09:00:00,0.347819179296494,2018-10-05 18:00:00,0.329678535461426,NA,NA,"al072018"
"19","x-78.5632781982422y37.8296012878418",2018-09-03,0.314691215753555,2018-09-28 09:00:00,0.374541193246841,2018-10-05 18:00:00,0.355582982301712,NA,NA,"al072018"
"20","x-78.4699172973633y37.8296012878418",2018-09-03,0.291054964065552,2018-09-28 09:00:00,0.351256042718887,2018-10-05 18:00:00,0.330754429101944,NA,NA,"al072018"
"21","x-78.3765563964844y37.8296012878418",2018-09-03,0.321003168821335,2018-09-28 09:00:00,0.386012762784958,2018-10-05 18:00:00,0.365306407213211,NA,NA,"al072018"
"22","x-78.2831954956055y37.8296012878418",2018-09-03,0.295342534780502,2018-09-28 09:00:00,0.353976756334305,2018-10-05 18:00:00,0.332344949245453,NA,NA,"al072018"
"23","x-78.1898345947266y37.8296012878418",2018-09-03,0.289417773485184,2018-09-28 09:00:00,0.345225423574448,2018-10-05 18:00:00,0.323295265436172,NA,NA,"al072018"
"24","x-78.0964736938477y37.8296012878418",2018-09-03,0.291672855615616,2018-09-28 09:00:00,0.34536275267601,2018-10-05 18:00:00,0.323345571756363,NA,NA,"al072018"
"25","x-78.0031127929688y37.8296012878418",2018-09-03,0.212768480181694,2018-09-28 09:00:00,0.267132133245468,2018-10-05 18:00:00,0.246363386511803,NA,NA,"al072018"
"26","x-77.9097518920898y37.8296012878418",2018-09-03,0.184563875198364,2018-09-28 09:00:00,0.229609623551369,2018-10-05 18:00:00,0.210219278931618,NA,NA,"al072018"
"27","x-77.8163909912109y37.8296012878418",2018-09-03,0.1839210242033,2018-09-18 06:00:00,0.227503836154938,2018-10-05 18:00:00,0.208802744746208,NA,NA,"al072018"
"28","x-77.723030090332y37.8296012878418",2018-09-03,0.191168487071991,2018-09-18 09:00:00,0.230189189314842,2018-10-05 18:00:00,0.21124093234539,NA,NA,"al072018"
"29","x-77.6296691894531y37.8296012878418",2018-09-03,0.199960097670555,2018-09-18 09:00:00,0.23574660718441,2018-10-05 18:00:00,0.215759500861168,NA,NA,"al072018"
"30","x-77.5363082885742y37.8296012878418",2018-09-03,0.291893512010574,2018-09-18 09:00:00,0.32764208316803,2018-10-05 18:00:00,0.307458311319351,NA,NA,"al072018"
"31","x-77.4429473876953y37.8296012878418",2018-09-03,0.192752167582512,2018-09-18 09:00:00,0.221372649073601,2018-10-05 18:00:00,0.203383103013039,NA,NA,"al072018"
"32","x-77.3495864868164y37.8296012878418",2018-09-03,0.198469996452332,2018-09-18 09:00:00,0.226001098752022,2018-10-05 18:00:00,0.208885490894318,NA,NA,"al072018"
"33","x-77.2562255859375y37.8296012878418",2018-09-03,0.332565993070602,2018-09-28 09:00:00,0.363345265388489,2018-10-05 18:00:00,0.34565868973732,NA,NA,"al072018"
"34","x-77.1628646850586y37.8296012878418",2018-09-03,0.187660872936249,2018-09-18 09:00:00,0.210789576172829,2018-10-05 06:00:00,0.194679155945778,NA,NA,"al072018"
"35","x-77.0695037841797y37.8296012878418",2018-09-03,0.195416614413261,2018-09-25 12:00:00,0.216859832406044,2018-10-05 18:00:00,0.200994089245796,NA,NA,"al072018"
"36","x-76.9761428833008y37.8296012878418",2018-09-03,0.172282353043556,2018-09-24 09:00:00,0.188865706324577,2018-10-05 18:00:00,0.171864345669746,2018-10-05 00:00:00,255,"al072018"
"37","x-76.8827819824219y37.8296012878418",2018-09-03,0.169095575809479,2018-09-24 09:00:00,0.185474693775177,2018-10-05 18:00:00,0.167067334055901,2018-10-04 18:00:00,249,"al072018"
"38","x-76.789421081543y37.8296012878418",2018-09-03,0.174420341849327,2018-09-24 09:00:00,0.195563152432442,2018-10-05 18:00:00,0.175036922097206,NA,NA,"al072018"
"39","x-76.6960601806641y37.8296012878418",2018-09-03,0.232976257801056,2018-09-24 09:00:00,0.25742369890213,2018-10-05 18:00:00,0.236178353428841,NA,NA,"al072018"
"40","x-76.6026992797852y37.8296012878418",2018-09-03,0.22337019443512,2018-09-12 12:00:00,0.253846853971481,2018-10-05 18:00:00,0.226988077163696,NA,NA,"al072018"
"41","x-76.5093383789062y37.8296012878418",2018-09-03,0.182953715324402,2018-09-12 12:00:00,0.215296491980553,2018-10-05 18:00:00,0.184855952858925,NA,NA,"al072018"
"42","x-76.4159774780273y37.8296012878418",2018-09-03,0.191999688744545,2018-09-12 12:00:00,0.219652488827705,2018-10-05 18:00:00,0.187648937106133,2018-10-03 00:00:00,492,"al072018"
