"","Cell_ID","ant_SM_time","ant_SM","Peak_Time","Peak_SM","minSM_Time","min_SM","Rtrn_Time","Rtrn_Lngth","storm"
"1","x-80.243782043457y37.8296012878418",2017-09-10,0.144195020198822,2017-10-09 12:00:00,0.160823598504066,2017-10-11 06:00:00,0.154277741909027,NA,NA,"al112017"
"2","x-80.1504211425781y37.8296012878418",2017-09-10,0.141896903514862,2017-10-09 12:00:00,0.159301534295082,2017-10-11 06:00:00,0.153110712766647,NA,NA,"al112017"
"3","x-80.0570526123047y37.8296012878418",2017-09-10,0.172356843948364,2017-10-09 15:00:00,0.188122510910034,2017-10-11 06:00:00,0.182874619960785,NA,NA,"al112017"
"4","x-79.9636917114258y37.8296012878418",2017-09-10,0.172670796513557,2017-10-09 15:00:00,0.188693419098854,2017-10-10 21:00:00,0.183320343494415,NA,NA,"al112017"
"5","x-79.8703308105469y37.8296012878418",2017-09-10,0.14206562936306,2017-10-11 12:00:00,0.160320192575455,NA,NA,NA,NA,"al112017"
"6","x-79.776969909668y37.8296012878418",2017-09-10,0.173800706863403,2017-10-11 12:00:00,0.191501095890999,NA,NA,NA,NA,"al112017"
"7","x-79.6836090087891y37.8296012878418",2017-09-10,0.176460579037666,2017-10-11 12:00:00,0.192961201071739,NA,NA,NA,NA,"al112017"
"8","x-79.5902481079102y37.8296012878418",2017-09-10,0.338046073913574,2017-09-06 18:00:00,0.346960157155991,2017-10-08 00:00:00,0.299350053071976,2017-09-10 00:00:00,78,"al112017"
"9","x-79.4968872070312y37.8296012878418",2017-09-10,0.391389578580856,2017-09-07 09:00:00,0.454915195703506,2017-10-08 00:00:00,0.329939365386963,2017-09-09 18:00:00,57,"al112017"
"10","x-79.4035263061523y37.8296012878418",2017-09-10,0.357630699872971,2017-09-06 18:00:00,0.366787821054459,2017-10-08 00:00:00,0.314588725566864,2017-09-10 00:00:00,78,"al112017"
"11","x-79.3101654052734y37.8296012878418",2017-09-10,0.247864007949829,2017-09-06 18:00:00,0.257164627313614,2017-10-08 00:00:00,0.210232064127922,2017-09-10 00:00:00,78,"al112017"
"12","x-79.2168045043945y37.8296012878418",2017-09-10,0.155317783355713,2017-09-06 18:00:00,0.166375234723091,2017-10-08 00:00:00,0.124860383570194,2017-09-10 00:00:00,78,"al112017"
"13","x-79.1234436035156y37.8296012878418",2017-09-10,0.226057648658752,2017-09-06 18:00:00,0.235157251358032,2017-10-08 00:00:00,0.191697537899017,2017-09-10 00:00:00,78,"al112017"
"14","x-79.0300827026367y37.8296012878418",2017-09-10,0.225326955318451,2017-10-11 12:00:00,0.234800040721893,NA,NA,NA,NA,"al112017"
"15","x-78.9367218017578y37.8296012878418",2017-09-10,0.226484477519989,2017-09-06 21:00:00,0.238241031765938,2017-10-07 21:00:00,0.199474439024925,2017-09-10 00:00:00,75,"al112017"
"16","x-78.8433609008789y37.8296012878418",2017-09-10,0.25623619556427,2017-09-07 00:00:00,0.266014993190765,2017-10-07 21:00:00,0.223204299807549,2017-09-10 00:00:00,72,"al112017"
"17","x-78.75y37.8296012878418",2017-09-10,0.257348448038101,2017-09-07 00:00:00,0.268151789903641,2017-10-07 21:00:00,0.223639309406281,2017-09-10 00:00:00,72,"al112017"
"18","x-78.6566390991211y37.8296012878418",2017-09-10,0.296602219343185,2017-09-07 00:00:00,0.307140052318573,2017-10-07 21:00:00,0.260179579257965,2017-09-10 00:00:00,72,"al112017"
"19","x-78.5632781982422y37.8296012878418",2017-09-10,0.31444987654686,2017-09-07 00:00:00,0.325091540813446,2017-10-07 21:00:00,0.275613456964493,2017-09-10 00:00:00,72,"al112017"
"20","x-78.4699172973633y37.8296012878418",2017-09-10,0.29357174038887,2017-09-07 00:00:00,0.306132376194,2017-10-07 21:00:00,0.255966156721115,2017-09-10 00:00:00,72,"al112017"
"21","x-78.3765563964844y37.8296012878418",2017-09-10,0.31635770201683,2017-09-07 00:00:00,0.326439529657364,2017-10-08 00:00:00,0.274701952934265,2017-09-10 00:00:00,72,"al112017"
"22","x-78.2831954956055y37.8296012878418",2017-09-10,0.289345294237137,2017-09-07 00:00:00,0.300355821847916,2017-10-08 00:00:00,0.251991391181946,2017-09-10 00:00:00,72,"al112017"
"23","x-78.1898345947266y37.8296012878418",2017-09-10,0.279360979795456,2017-09-07 00:00:00,0.289738982915878,2017-10-08 00:00:00,0.243189945816994,2017-09-10 00:00:00,72,"al112017"
"24","x-78.0964736938477y37.8296012878418",2017-09-10,0.279030561447144,2017-09-07 00:00:00,0.288652628660202,2017-10-08 00:00:00,0.242760002613068,2017-09-10 00:00:00,72,"al112017"
"25","x-78.0031127929688y37.8296012878418",2017-09-10,0.20653460919857,2017-09-02 18:00:00,0.215653851628304,2017-10-08 00:00:00,0.168466687202454,2017-09-04 21:00:00,51,"al112017"
"26","x-77.9097518920898y37.8296012878418",2017-09-10,0.178967416286469,2017-09-02 18:00:00,0.193353176116943,2017-10-08 00:00:00,0.147972598671913,2017-09-05 18:00:00,72,"al112017"
"27","x-77.8163909912109y37.8296012878418",2017-09-10,0.179420694708824,2017-09-02 18:00:00,0.195449650287628,2017-10-08 00:00:00,0.147919401526451,2017-09-05 21:00:00,75,"al112017"
"28","x-77.723030090332y37.8296012878418",2017-09-10,0.181614026427269,2017-09-02 18:00:00,0.198706090450287,2017-10-08 00:00:00,0.148782536387444,2017-09-05 21:00:00,75,"al112017"
"29","x-77.6296691894531y37.8296012878418",2017-09-10,0.184596732258797,2017-09-02 18:00:00,0.202770873904228,2017-10-08 00:00:00,0.150431737303734,2017-09-05 21:00:00,75,"al112017"
"30","x-77.5363082885742y37.8296012878418",2017-09-10,0.267438858747482,2017-09-02 18:00:00,0.28651562333107,2017-10-08 00:00:00,0.224508464336395,2017-09-06 00:00:00,78,"al112017"
"31","x-77.4429473876953y37.8296012878418",2017-09-10,0.164882242679596,2017-09-02 18:00:00,0.184070810675621,2017-10-08 00:00:00,0.131925076246262,2017-09-10 00:00:00,174,"al112017"
"32","x-77.3495864868164y37.8296012878418",2017-09-10,0.187018871307373,2017-09-02 18:00:00,0.204027578234673,2017-10-08 00:00:00,0.147337183356285,2017-09-10 00:00:00,174,"al112017"
"33","x-77.2562255859375y37.8296012878418",2017-09-10,0.319337695837021,2017-09-02 18:00:00,0.335028648376465,2017-10-08 00:00:00,0.266344904899597,2017-09-10 00:00:00,174,"al112017"
"34","x-77.1628646850586y37.8296012878418",2017-09-10,0.186738908290863,2017-09-03 00:00:00,0.204537138342857,2017-10-08 00:00:00,0.146569699048996,2017-09-10 00:00:00,168,"al112017"
"35","x-77.0695037841797y37.8296012878418",2017-09-10,0.191002324223518,2017-09-03 00:00:00,0.208685174584389,2017-10-08 00:00:00,0.151540115475655,2017-09-10 00:00:00,168,"al112017"
"36","x-76.9761428833008y37.8296012878418",2017-09-10,0.163494661450386,2017-09-03 00:00:00,0.18168842792511,2017-10-08 00:00:00,0.132559239864349,2017-09-10 00:00:00,168,"al112017"
"37","x-76.8827819824219y37.8296012878418",2017-09-10,0.16439189016819,2017-09-03 00:00:00,0.182467803359032,2017-10-08 00:00:00,0.133465960621834,2017-09-10 00:00:00,168,"al112017"
"38","x-76.789421081543y37.8296012878418",2017-09-10,0.166359096765518,2017-09-03 03:00:00,0.182320728898048,2017-10-08 00:00:00,0.133872926235199,2017-09-10 00:00:00,165,"al112017"
"39","x-76.6960601806641y37.8296012878418",2017-09-10,0.206165909767151,2017-09-03 03:00:00,0.220604956150055,2017-10-08 00:00:00,0.166099548339844,2017-09-10 00:00:00,165,"al112017"
"40","x-76.6026992797852y37.8296012878418",2017-09-10,0.202723994851112,2017-09-03 03:00:00,0.21603125333786,2017-10-08 21:00:00,0.161573424935341,2017-09-06 00:00:00,69,"al112017"
"41","x-76.5093383789062y37.8296012878418",2017-09-10,0.177067935466766,2017-09-07 03:00:00,0.188983201980591,2017-10-09 21:00:00,0.139392122626305,2017-09-10 00:00:00,69,"al112017"
"42","x-76.4159774780273y37.8296012878418",2017-09-10,0.181666240096092,2017-08-30 00:00:00,0.195122465491295,2017-10-09 06:00:00,0.142191037535667,2017-08-31 18:00:00,42,"al112017"
"43","x-76.3226165771484y37.8296012878418",2017-09-10,0.211081877350807,2017-09-07 00:00:00,0.224596723914146,2017-10-09 03:00:00,0.168870761990547,2017-09-10 00:00:00,72,"al112017"
"44","x-76.2292556762695y37.8296012878418",2017-09-10,0.20903368294239,2017-08-30 00:00:00,0.224959149956703,2017-10-09 00:00:00,0.1652891933918,2017-09-01 00:00:00,48,"al112017"
"45","x-75.8558120727539y37.8296012878418",2017-09-10,NA,NA,NA,NA,NA,NA,NA,"al112017"
"46","x-75.762451171875y37.8296012878418",2017-09-10,0.289716780185699,2017-08-30 00:00:00,0.308315128087997,2017-10-10 00:00:00,0.239549338817596,2017-09-01 09:00:00,57,"al112017"
"47","x-75.6690902709961y37.8296012878418",2017-09-10,0.276755422353745,2017-08-30 00:00:00,0.299433410167694,2017-10-10 00:00:00,0.222946465015411,2017-09-01 21:00:00,69,"al112017"
"48","x-75.5757293701172y37.8296012878418",2017-09-10,0.17797090113163,2017-08-30 00:00:00,0.200590923428535,2017-10-10 00:00:00,0.141869738698006,2017-09-01 21:00:00,69,"al112017"
"49","x-75.4823684692383y37.8296012878418",2017-09-10,0.288613379001617,2017-08-30 00:00:00,0.308426529169083,2017-10-10 00:00:00,0.238789930939674,2017-09-01 06:00:00,54,"al112017"
"50","x-75.3890075683594y37.8296012878418",2017-09-10,0.0979974642395973,2017-08-30 00:00:00,0.144952431321144,2017-10-10 00:00:00,0.0825892686843872,2017-09-05 06:00:00,150,"al112017"
"51","x-80.243782043457y37.7407035827637",2017-09-10,0.140203341841698,2017-10-09 12:00:00,0.153245434165001,2017-10-11 03:00:00,0.147266581654549,NA,NA,"al112017"
"52","x-80.1504211425781y37.7407035827637",2017-09-10,0.139505445957184,2017-10-09 15:00:00,0.154116749763489,2017-10-11 03:00:00,0.148042365908623,NA,NA,"al112017"
"53","x-80.0570526123047y37.7407035827637",2017-09-10,0.170864418148994,2017-10-09 15:00:00,0.1853117197752,2017-10-11 06:00:00,0.179423809051514,NA,NA,"al112017"
"54","x-79.9636917114258y37.7407035827637",2017-09-10,0.171763733029366,2017-10-09 15:00:00,0.187080547213554,2017-10-11 03:00:00,0.18132258951664,NA,NA,"al112017"
"55","x-79.8703308105469y37.7407035827637",2017-09-10,0.171457171440125,2017-10-11 12:00:00,0.187517687678337,NA,NA,NA,NA,"al112017"
"56","x-79.776969909668y37.7407035827637",2017-09-10,0.175755500793457,2017-10-11 12:00:00,0.192195758223534,NA,NA,NA,NA,"al112017"
"57","x-79.6836090087891y37.7407035827637",2017-09-10,0.146458014845848,2017-10-11 12:00:00,0.164430156350136,NA,NA,NA,NA,"al112017"
"58","x-79.5902481079102y37.7407035827637",2017-09-10,0.337401747703552,2017-10-11 12:00:00,0.346108108758926,NA,NA,NA,NA,"al112017"
"59","x-79.4968872070312y37.7407035827637",2017-09-10,0.361696749925613,2017-09-06 18:00:00,0.370638370513916,2017-10-08 00:00:00,0.322243839502335,2017-09-10 00:00:00,78,"al112017"
"60","x-79.4035263061523y37.7407035827637",2017-09-10,0.360924959182739,2017-09-06 18:00:00,0.370679378509521,2017-10-08 00:00:00,0.317612051963806,2017-09-10 00:00:00,78,"al112017"
"61","x-79.3101654052734y37.7407035827637",2017-09-10,0.134838297963142,2017-09-06 18:00:00,0.148290529847145,2017-10-08 00:00:00,0.109135508537292,2017-09-10 00:00:00,78,"al112017"
"62","x-79.2168045043945y37.7407035827637",2017-09-10,0.205910980701447,2017-09-06 18:00:00,0.218330919742584,2017-10-08 00:00:00,0.173331007361412,2017-09-10 00:00:00,78,"al112017"
"63","x-79.1234436035156y37.7407035827637",2017-09-10,0.231133282184601,2017-10-11 12:00:00,0.247578546404839,NA,NA,NA,NA,"al112017"
"64","x-79.0300827026367y37.7407035827637",2017-09-10,0.263568609952927,2017-10-11 12:00:00,0.281335443258286,NA,NA,NA,NA,"al112017"
"65","x-78.9367218017578y37.7407035827637",2017-09-10,0.236488059163094,2017-10-11 12:00:00,0.251841247081757,NA,NA,NA,NA,"al112017"
"66","x-78.8433609008789y37.7407035827637",2017-09-10,0.233821153640747,2017-09-07 00:00:00,0.247092440724373,2017-10-07 21:00:00,0.205985903739929,2017-09-10 00:00:00,72,"al112017"
"67","x-78.75y37.7407035827637",2017-09-10,0.292728871107101,2017-09-07 00:00:00,0.303036272525787,2017-10-07 21:00:00,0.258631080389023,2017-09-10 00:00:00,72,"al112017"
"68","x-78.6566390991211y37.7407035827637",2017-09-10,0.304348468780518,2017-09-07 00:00:00,0.314792692661285,2017-10-07 21:00:00,0.269014149904251,2017-09-10 00:00:00,72,"al112017"
"69","x-78.5632781982422y37.7407035827637",2017-09-10,0.309172004461288,2017-09-07 00:00:00,0.31940433382988,2017-10-07 21:00:00,0.271895915269852,2017-09-10 00:00:00,72,"al112017"
"70","x-78.4699172973633y37.7407035827637",2017-09-10,0.288878053426743,2017-09-07 00:00:00,0.300669223070145,2017-10-07 21:00:00,0.252861738204956,2017-09-10 00:00:00,72,"al112017"
"71","x-78.3765563964844y37.7407035827637",2017-09-10,0.286139309406281,2017-09-07 00:00:00,0.296863853931427,2017-10-08 00:00:00,0.250233441591263,2017-09-10 00:00:00,72,"al112017"
