"","Cell_ID","ant_SM_time","ant_SM","Peak_Time","Peak_SM","minSM_Time","min_SM","Rtrn_Time","Rtrn_Lngth","storm"
"1","x-80.243782043457y37.8296012878418",2018-05-28 09:00:00,0.249327376484871,2018-05-25 12:00:00,0.253074616193771,2018-06-21 21:00:00,0.195160135626793,2018-05-26 18:00:00,30,"al012018"
"2","x-80.1504211425781y37.8296012878418",2018-05-28 09:00:00,0.241079822182655,2018-05-25 12:00:00,0.245231866836548,2018-06-21 21:00:00,0.186451032757759,2018-05-26 18:00:00,30,"al012018"
"3","x-80.0570526123047y37.8296012878418",2018-05-28 09:00:00,0.273113131523132,2018-05-25 12:00:00,0.278012007474899,2018-06-21 21:00:00,0.217241927981377,2018-05-26 21:00:00,33,"al012018"
"4","x-79.9636917114258y37.8296012878418",2018-05-28 09:00:00,0.278255432844162,2018-05-25 12:00:00,0.283424586057663,2018-06-21 21:00:00,0.220930770039558,2018-05-26 21:00:00,33,"al012018"
"5","x-79.8703308105469y37.8296012878418",2018-05-28 09:00:00,0.226716578006744,2018-05-25 12:00:00,0.232091292738914,2018-06-21 21:00:00,0.174532011151314,2018-05-27 18:00:00,54,"al012018"
"6","x-79.776969909668y37.8296012878418",2018-05-28 09:00:00,0.263659805059433,2018-05-25 12:00:00,0.269816070795059,2018-06-21 21:00:00,0.209847524762154,2018-05-27 18:00:00,54,"al012018"
"7","x-79.6836090087891y37.8296012878418",2018-05-28 09:00:00,0.254597187042236,2018-05-25 12:00:00,0.260832935571671,2018-06-21 21:00:00,0.205918118357658,2018-05-27 18:00:00,54,"al012018"
"8","x-79.5902481079102y37.8296012878418",2018-05-28 09:00:00,0.448377102613449,2018-05-25 12:00:00,0.455075472593307,2018-06-21 21:00:00,0.398296356201172,2018-05-27 18:00:00,54,"al012018"
"9","x-79.4968872070312y37.8296012878418",2018-05-28 09:00:00,0.385310858488083,2018-06-04 09:00:00,0.512993276119232,2018-06-20 00:00:00,0.338512897491455,2018-06-05 21:00:00,36,"al012018"
"10","x-79.4035263061523y37.8296012878418",2018-05-28 09:00:00,0.466073125600815,2018-06-03 12:00:00,0.473419576883316,2018-06-20 00:00:00,0.421369463205338,2018-06-05 18:00:00,54,"al012018"
"11","x-79.3101654052734y37.8296012878418",2018-05-28 09:00:00,0.344222158193588,2018-06-03 15:00:00,0.352391362190247,2018-06-20 00:00:00,0.301178067922592,2018-06-05 18:00:00,51,"al012018"
"12","x-79.2168045043945y37.8296012878418",2018-05-28 09:00:00,0.233469292521477,2018-06-03 15:00:00,0.241660967469215,2018-06-20 00:00:00,0.193808138370514,2018-06-05 15:00:00,48,"al012018"
"13","x-79.1234436035156y37.8296012878418",2018-05-28 09:00:00,0.326526552438736,2018-06-03 15:00:00,0.335513353347778,2018-06-20 00:00:00,0.282993167638779,2018-06-05 18:00:00,51,"al012018"
"14","x-79.0300827026367y37.8296012878418",2018-05-28 09:00:00,0.327096581459045,2018-06-03 15:00:00,0.338470816612244,2018-06-20 00:00:00,0.28621569275856,2018-06-05 21:00:00,54,"al012018"
